Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5842,6440,6217,6162,6349,7196,6881,7001,7075,7676,7379,8050,8044
  └─ YOY Sales Growth %,10.12%,13.07%,6.71%,9.18%,8.69%,11.74%,10.68%,13.60%,11.43%,6.66%,7.23%,14.99%,13.70%
Expenses,4988,5310,5060,5108,5437,6037,5870,6166,6000,6604,6253,6651,6739
  └─ Material Cost %,63%,61%,59%,60%,61%,62%,63%,66%,63%,65%,63%,62%,61%
  └─ Employee Cost %,7%,7%,7%,7%,8%,6%,7%,7%,7%,6%,7%,6%,7%
Operating Profit,854,1130,1157,1055,912,1160,1011,835,1074,1071,1126,1400,1305
OPM %,15%,18%,19%,17%,14%,16%,15%,12%,15%,14%,15%,17%,16%
Other Income,70,75,71,78,94,84,113,98,115,126,108,50,153
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-77,14
  └─ Other income normal,70,75,71,78,94,84,113,98,115,126,108,127,139
Interest,92,84,86,90,93,85,84,94,98,98,90,91,86
Depreciation,330,333,351,360,385,396,410,415,433,429,445,438,442
Profit before tax,501,787,791,682,527,763,631,424,659,670,699,920,930
Tax %,32%,25%,26%,25%,25%,25%,25%,26%,23%,25%,25%,25%,24%
Net Profit,341,589,587,510,396,571,471,315,510,500,526,695,702
  └─ Minority share,-0,0,0,0,-0,0,0,-0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-57,11
  └─ Profit excl Excep,341,589,587,510,396,571,471,315,510,500,526,752,692
  └─ Profit for PE,341,589,587,510,396,571,471,315,510,500,526,752,692
  └─ Profit for EPS,341,589,587,510,396,571,471,315,510,500,526,695,702
  └─ YOY Profit Growth %,106%,376%,352%,192%,16%,-3%,-20%,-38%,29%,-12%,12%,138%,36%
EPS in Rs,803.19,1388.20,1383.27,1201.83,933.96,1346.40,1109.85,743.79,1203.70,1180.05,1239.40,1637.78,1655.82
Raw PDF,,,,,,,,,,,,,
