Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,127,133,130,134,149,181,178,186,182,186,194,182,205
  └─ YOY Sales Growth %,16.50%,15.38%,2.35%,1.26%,17.23%,36.38%,37.15%,39.27%,21.88%,3.08%,9.42%,-2.08%,12.66%
Expenses,82,91,89,89,107,140,124,126,126,136,134,125,138
  └─ Employee Cost %,40.44%,43.45%,43.71%,43.54%,47.47%,49.52%,44.75%,42.57%,43.73%,44.04%,40.92%,41.29%,40.45%
Operating Profit,46,42,41,45,43,41,54,60,56,50,60,58,68
OPM %,36%,32%,31%,33%,29%,23%,30%,32%,31%,27%,31%,32%,33%
Other Income,2,3,5,1,3,2,2,2,13,6,15,-5,7
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.91,-0.63,12.81,-7.38,0.36
  └─ Other income normal,2.44,3.34,4.95,1.41,2.51,2.05,1.58,1.78,7.10,7.13,2.28,2.09,6.56
Interest,0,0,0,0,0,0,0,0,0,0,0,0,1
Depreciation,5,5,5,5,6,7,7,7,7,7,6,6,8
Profit before tax,43,41,41,41,39,36,48,55,62,50,69,46,65
Tax %,25%,25%,26%,27%,27%,28%,27%,26%,24%,29%,20%,22%,28%
Net Profit,32,30,30,30,29,26,35,41,47,35,55,36,47
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.49,-0.45,10.26,-5.30,0.26
  └─ Profit excl Excep,32.13,30.30,30.03,29.73,28.71,25.89,35.24,40.71,42.58,35.69,45.18,40.80,46.78
  └─ Profit for PE,32.13,30.30,30.03,29.73,28.71,25.89,35.24,40.71,42.58,35.69,45.18,40.80,46.78
  └─ Profit for EPS,32.13,30.30,30.03,29.73,28.71,25.89,35.24,40.71,47.07,35.24,55.44,35.50,47.04
  └─ YOY Profit Growth %,45.65%,46.80%,11.84%,0.54%,-10.64%,-14.55%,17.35%,36.93%,48.31%,37.85%,28.21%,0.22%,9.86%
EPS in Rs,18.78,17.71,17.56,17.38,16.78,15.14,20.60,23.80,27.52,20.60,32.41,20.75,27.50
Raw PDF,,,,,,,,,,,,,
