Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1125,900,913,965,1224,1031,1036,1144,1281,979,1028,1116,1415
  └─ YOY Sales Growth %,17.83%,14.72%,5.68%,0.76%,8.82%,14.61%,13.44%,18.59%,4.70%,-5.03%,-0.78%,-2.45%,10.44%
Expenses,980,790,818,841,1033,919,894,978,1092,867,919,974,1233
  └─ Material Cost %,54%,51%,50%,49%,49%,50%,48%,49%,49%,48%,48%,51%,51%
  └─ Employee Cost %,14%,17%,18%,17%,15%,17%,17%,15%,15%,19%,18%,17%,15%
Operating Profit,145,110,95,124,191,112,142,166,190,112,108,142,182
OPM %,13%,12%,10%,13%,16%,11%,14%,14%,15%,11%,11%,13%,13%
Other Income,13,10,2,16,36,15,14,11,24,16,18,4,1
  └─ Exceptional items,0.00,5.00,0.00,1.90,-0.30,0.00,0.10,-6.20,-1.80,-0.30,2.80,-15.60,-25.80
  └─ Other income normal,13.10,5.50,2.30,14.50,36.30,15.30,14.30,16.80,25.50,15.90,15.10,19.10,27.10
Interest,8,8,6,5,8,6,6,8,6,6,6,9,9
Depreciation,18,18,19,21,21,21,22,22,24,23,24,25,28
Profit before tax,132,95,72,114,199,100,129,146,184,98,96,112,146
Tax %,31%,30%,34%,27%,28%,29%,26%,22%,33%,28%,30%,-7%,29%
Net Profit,101,64,51,82,153,66,97,118,138,68,72,125,112
  └─ Profit from Associates,10,-2,3,-1,10,-5,1,5,14,-3,5,6,8
  └─ Minority share,-0,0,-0,-0,-1,-0,-1,-1,-1,-1,-1,-1,-1
  └─ Exceptional items AT,0,3,0,1,-0,0,0,-5,-1,-0,2,-15,-18
  └─ Profit excl Excep,101,60,51,81,153,66,97,123,139,68,70,141,130
  └─ Profit for PE,100,60,50,81,152,65,96,122,138,67,69,139,130
  └─ Profit for EPS,100,64,50,82,152,65,96,117,137,67,71,124,112
  └─ YOY Profit Growth %,84%,291%,64%,-12%,52%,8%,90%,51%,-9%,3%,-28%,14%,-6%
EPS in Rs,12.62,8.02,6.35,10.31,19.17,8.20,12.05,14.76,17.27,8.40,8.94,15.65,14.04
Raw PDF,,,,,,,,,,,,,
