Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,151.83,194.31,200.46,203.68,171.25,155.10,229.74,218.65,157.87,151.94,261.78,217.84,236.65
  └─ YOY Sales Growth %,-23.75%,-6.34%,-25.58%,-3.57%,12.79%,-20.18%,14.61%,7.35%,-7.81%,-2.04%,13.95%,-0.37%,49.90%
Expenses,145.66,184.86,200.13,201.08,169.66,144.97,227.17,213.50,160.46,142.37,251.76,214.03,244.31
  └─ Material Cost %,94%,93%,99%,97%,98%,92%,98%,97%,99%,92%,95%,97%,101%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,6.17,9.45,0.33,2.60,1.59,10.13,2.57,5.15,-2.59,9.57,10.02,3.81,-7.66
OPM %,4.06%,4.86%,0.16%,1.28%,0.93%,6.53%,1.12%,2.36%,-1.64%,6.30%,3.83%,1.75%,-3.24%
Other Income,0.19,0.13,0.70,0.29,0.46,0.06,0.32,0.29,0.38,0.11,0.47,-0.34,7.00
  └─ Other income normal,0.19,0.13,0.70,0.29,0.46,0.06,0.32,0.29,0.38,0.11,0.47,-0.34,7.00
Interest,1.97,2.07,2.36,2.54,1.63,1.77,1.82,1.95,1.31,1.42,1.35,1.24,2.03
Depreciation,0.09,0.07,0.07,0.08,0.09,0.09,0.10,0.10,0.10,0.07,0.07,0.08,0.09
Profit before tax,4.30,7.44,-1.40,0.27,0.33,8.33,0.97,3.39,-3.62,8.19,9.07,2.15,-2.78
Tax %,16.28%,25.00%,-25.00%,25.93%,75.76%,24.97%,24.74%,32.45%,9.67%,26.01%,24.70%,22.33%,144.24%
Net Profit,3.60,5.58,-1.05,0.20,0.07,6.25,0.73,2.29,-3.97,6.06,6.82,1.67,-6.78
  └─ Profit excl Excep,4,6,-1,0,0,6,1,2,-4,6,7,2,-7
  └─ Profit for PE,4,6,-1,0,0,6,1,2,-4,6,7,2,-7
  └─ Profit for EPS,4,6,-1,0,0,6,1,2,-4,6,7,2,-7
  └─ YOY Profit Growth %,124%,109%,-137%,107%,-98%,12%,170%,1045%,-5771%,-3%,834%,-27%,-71%
EPS in Rs,1.72,2.67,-0.50,0.10,0.03,2.99,0.35,1.10,-1.90,2.90,3.27,0.80,-3.25
Raw PDF,,,,,,,,,,,,,
