Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,699,680,709,724,783,735,834,832,877,863,941,979,1042
  └─ YOY Sales Growth %,38.17%,5.35%,-1.00%,4.64%,12.03%,8.12%,17.60%,14.83%,11.98%,17.43%,12.89%,17.72%,18.82%
Expenses,612,608,639,637,689,648,771,735,790,781,841,884,922
  └─ Material Cost %,56%,57%,59%,58%,59%,56%,57%,57%,57%,55%,54%,56%,58%
  └─ Employee Cost %,21%,23%,22%,21%,20%,22%,23%,22%,22%,25%,24%,23%,21%
Operating Profit,87,71,70,87,94,86,63,97,87,82,100,95,120
OPM %,12%,11%,10%,12%,12%,12%,8%,12%,10%,9%,11%,10%,12%
Other Income,6,13,19,9,19,10,12,13,10,39,35,3,31
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.82,0.00
  └─ Other income normal,5.59,12.87,18.74,8.95,19.36,10.49,12.47,13.33,9.89,38.97,34.70,10.82,31.32
Interest,11,12,14,13,13,12,15,19,14,15,16,18,14
Depreciation,23,25,26,26,28,26,32,31,32,34,37,39,40
Profit before tax,58,48,49,57,73,58,28,60,50,71,81,41,97
Tax %,29%,31%,29%,30%,19%,35%,98%,45%,46%,32%,37%,69%,27%
Net Profit,41,33,35,40,59,38,0,33,27,48,51,13,71
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-1,0
  └─ Profit excl Excep,41,33,35,40,59,38,0,33,27,48,51,14,71
  └─ Profit for PE,41,33,35,40,59,38,0,33,27,48,51,14,71
  └─ Profit for EPS,41,33,35,40,59,38,0,33,27,48,51,13,71
  └─ YOY Profit Growth %,-16%,21%,-24%,6%,44%,15%,-99%,-17%,-54%,26%,10515%,-59%,161%
EPS in Rs,2.96,2.39,2.51,2.91,4.27,2.75,0.04,2.44,1.99,3.51,3.71,0.91,5.18
Raw PDF,,,,,,,,,,,,,
