Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4949,4380,4720,5260,6485,5528,5196,5345,6131,5179,4543,4868,6233
  └─ YOY Sales Growth %,42.32%,31.89%,39.91%,34.54%,31.03%,26.20%,10.09%,1.61%,-5.46%,-6.31%,-12.57%,-8.91%,1.66%
Expenses,4484,3971,4416,4755,5934,5050,4753,4904,5576,4723,4150,4432,5682
  └─ Material Cost %,33.34%,45.84%,44.64%,43.97%,41.36%,42.56%,39.27%,44.30%,44.09%,42.59%,44.28%,42.32%,39.93%
  └─ Employee Cost %,2.95%,3.25%,3.34%,3.41%,2.90%,3.30%,3.78%,3.77%,3.40%,3.92%,4.60%,4.25%,3.62%
Operating Profit,465,409,304,505,551,478,443,441,555,456,393,436,550
OPM %,9%,9%,6%,10%,8%,9%,9%,8%,9%,9%,9%,9%,9%
Other Income,24,28,28,29,13,31,29,48,58,31,44,0,21
  └─ Exceptional items,-14.37,0.00,0.00,0.00,-32.53,0.00,0.00,0.00,0.00,0.00,0.00,-33.67,0.00
  └─ Other income normal,38.16,28.31,28.22,29.08,45.62,30.71,28.66,48.45,58.48,30.90,44.04,33.97,21.25
Interest,143,132,153,156,153,155,167,166,193,164,172,196,213
Depreciation,53,53,53,53,52,54,55,54,54,55,57,59,65
Profit before tax,293,252,125,325,358,300,250,270,367,268,209,182,294
Tax %,31%,27%,31%,29%,33%,26%,30%,24%,28%,24%,20%,26%,26%
Net Profit,203,184,86,231,239,223,175,206,265,205,167,135,217
  └─ Minority share,-12,-11,-9,-10,0,-13,-12,-13,-11,-12,-13,-13,-11
  └─ Exceptional items AT,-10,0,0,0,-21,0,0,0,0,0,0,-25,0
  └─ Profit excl Excep,213,184,86,231,259,223,175,206,265,205,167,160,217
  └─ Profit for PE,200,174,77,221,260,210,163,193,254,192,155,145,206
  └─ Profit for EPS,191,174,77,221,239,210,163,193,254,192,155,122,206
  └─ YOY Profit Growth %,101%,34%,-41%,40%,30%,21%,111%,-12%,-2%,-8%,-5%,-25%,-19%
EPS in Rs,3.04,2.76,1.23,3.51,3.81,3.34,2.60,3.08,4.04,3.06,2.46,1.95,3.28
Raw PDF,,,,,,,,,,,,,
