Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4852,4506,3938,3590,4567,4248,4805,4825,5780,4460,5032,5051,7694
  └─ YOY Sales Growth %,9.16%,11.95%,-2.07%,-6.57%,-5.87%,-5.72%,22.03%,34.39%,26.55%,4.99%,4.73%,4.69%,33.12%
Expenses,4252,4264,3672,3311,4511,3914,4230,4228,5186,4063,4898,4507,6527
  └─ Material Cost %,69%,72%,70%,67%,65%,67%,64%,63%,64%,62%,68%,61%,61%
  └─ Employee Cost %,6%,6%,8%,8%,8%,8%,7%,8%,7%,10%,9%,9%,6%
Operating Profit,600,242,266,279,56,334,575,597,593,397,134,544,1167
OPM %,12%,5%,7%,8%,1%,8%,12%,12%,10%,9%,3%,11%,15%
Other Income,442,532,397,380,536,1072,439,436,695,1352,1294,694,784
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-64,-2
  └─ Other income normal,442,532,397,380,536,1072,439,436,695,1352,1294,758,786
Interest,284,303,333,348,369,433,477,505,542,576,584,626,684
Depreciation,79,86,89,96,100,101,108,111,110,114,121,126,141
Profit before tax,679,386,240,216,122,873,429,417,635,1059,723,486,1126
Tax %,17%,24%,32%,24%,121%,27%,-14%,25%,34%,31%,32%,27%,25%
Net Profit,562,291,164,165,-25,641,489,312,416,725,493,353,841
  └─ Minority share,-262,-113,-77,-58,-286,-318,-201,-124,-233,-376,-250,-148,-397
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-46,-2
  └─ Profit excl Excep,562,291,164,165,-25,641,489,312,416,725,493,399,842
  └─ Profit for PE,300,178,87,106,-312,322,288,188,183,349,242,231,445
  └─ Profit for EPS,300,178,87,106,-312,322,288,188,183,349,242,205,444
  └─ YOY Profit Growth %,28%,-13%,-44%,-66%,-204%,81%,229%,77%,159%,8%,-16%,23%,143%
EPS in Rs,8.91,5.29,2.59,3.16,-9.26,9.58,8.54,5.59,5.44,10.37,7.20,6.07,13.19
Raw PDF,,,,,,,,,,,,,
