Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5011,5140,4369,4505,5534,6208,5237,5269,6528,6574,6123,6864,7587
  └─ YOY Sales Growth %,31.66%,26.20%,5.66%,5.83%,10.44%,20.78%,19.87%,16.96%,17.96%,5.90%,16.92%,30.28%,16.22%
Expenses,3755,3634,3223,3403,3903,4124,3776,3882,4402,4485,4107,5048,5033
  └─ Material Cost %,33.85%,32.58%,33.73%,32.60%,29.12%,25.55%,28.10%,30.05%,26.00%,27.22%,27.61%,26.75%,26.05%
  └─ Employee Cost %,14.45%,14.21%,17.23%,18.14%,15.13%,14.23%,16.79%,17.96%,14.88%,15.29%,16.89%,16.60%,16.33%
Operating Profit,1256,1505,1146,1102,1630,2084,1461,1388,2126,2088,2016,1816,2554
OPM %,25%,29%,26%,24%,29%,34%,28%,26%,33%,32%,33%,26%,34%
Other Income,-566,21,53,60,160,63,68,57,-139,155,75,26,-263
  └─ Exceptional items,-604,-15,-1,22,3,0,0,-0,-220,0,-34,-85,-398
  └─ Other income normal,38,36,54,38,156,63,68,58,81,155,109,111,134
Interest,28,18,9,20,35,32,25,32,77,85,101,130,123
Depreciation,179,180,184,195,205,215,234,229,238,238,302,360,508
Profit before tax,484,1328,1006,947,1550,1900,1271,1184,1672,1921,1687,1353,1660
Tax %,28%,16%,22%,23%,21%,23%,29%,15%,25%,23%,27%,29%,19%
Net Profit,358,1134,803,790,1246,1482,920,1026,1244,1521,1239,1023,1341
  └─ Profit from Associates,12,22,23,56,17,19,22,22,-5,34,5,58,-0
  └─ Minority share,-62,-47,-2,-0,-64,-63,-9,-3,-73,-54,20,19,-68
  └─ Exceptional items AT,-374,-9,-1,22,3,0,0,-0,-89,0,-25,-61,-272
  └─ Profit excl Excep,732,1142,804,768,1243,1482,920,1026,1333,1521,1264,1083,1613
  └─ Profit for PE,606,1095,802,768,1179,1420,911,1024,1255,1467,1284,1103,1530
  └─ Profit for EPS,297,1087,801,790,1182,1420,911,1024,1171,1467,1259,1042,1272
  └─ YOY Profit Growth %,48%,107%,55%,23%,95%,30%,14%,33%,6%,3%,41%,8%,22%
EPS in Rs,2.93,10.74,7.91,7.80,11.75,14.11,9.06,10.17,11.64,14.58,12.51,10.36,12.65
Raw PDF,,,,,,,,,,,,,
