Metric,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025
Sales,318,393,543,393,371,369,618,403,368,494,654,445,442
  └─ YOY Sales Growth %,15.51%,7.96%,23.72%,10.23%,16.63%,-6.02%,13.82%,2.51%,-0.79%,33.74%,5.88%,10.42%,20.01%
Expenses,253,341,445,342,293,325,476,341,288,422,495,370,332
  └─ Material Cost %,59%,67%,66%,67%,62%,67%,60%,61%,56%,65%,58%,60%,57%
  └─ Employee Cost %,9%,8%,6%,8%,8%,9%,7%,10%,10%,9%,7%,10%,9%
Operating Profit,65,51,98,52,78,44,142,62,80,72,160,76,110
OPM %,20%,13%,18%,13%,21%,12%,23%,15%,22%,15%,24%,17%,25%
Other Income,12,17,6,8,15,7,6,7,15,7,11,7,11
  └─ Other income normal,12.19,16.85,5.50,7.66,14.74,6.64,5.76,7.28,15.28,7.13,10.80,7.01,11.16
Interest,1,1,1,1,1,1,1,1,1,1,1,1,2
Depreciation,4,4,4,4,5,5,10,13,13,12,13,13,17
Profit before tax,72,64,98,54,87,45,137,56,81,66,157,68,102
Tax %,25%,23%,25%,15%,25%,26%,26%,19%,28%,26%,25%,19%,26%
Net Profit,54,49,73,46,65,33,102,45,59,49,118,55,76
  └─ Profit excl Excep,54,49,73,46,65,33,102,45,59,49,118,55,76
  └─ Profit for PE,54,49,73,46,65,33,102,45,59,49,118,55,76
  └─ Profit for EPS,54,49,73,46,65,33,102,45,59,49,118,55,76
  └─ YOY Profit Growth %,12%,1%,15%,8%,20%,-33%,39%,-2%,-10%,48%,15%,21%,28%
EPS in Rs,11.68,10.54,15.68,9.89,14.33,7.23,22.33,9.95,12.95,10.73,26.07,12.21,16.75
Raw PDF,,,,,,,,,,,,,
