Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,16.89,13.59,24.04,14.15,19.93,23.21,23.18,19.67,0.17,0.16,0.10,1.30,2.25
  └─ YOY Sales Growth %,-39%,-25%,56%,-37%,18%,71%,-4%,39%,-99%,-99%,-100%,-93%,1224%
Expenses,15.58,10.92,21.81,12.67,20.19,18.72,18.78,15.18,2.89,1.29,0.72,1.75,2.97
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,0.00%,72.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
  └─ Employee Cost %,5.03%,4.34%,2.62%,4.95%,4.62%,3.10%,4.62%,1.37%,94.12%,187.50%,240.00%,20.77%,8.44%
Operating Profit,1.31,2.67,2.23,1.48,-0.26,4.49,4.40,4.49,-2.72,-1.13,-0.62,-0.45,-0.72
OPM %,7.76%,19.65%,9.28%,10.46%,-1.30%,19.35%,18.98%,22.83%,-1600.00%,-706.25%,-620.00%,-34.62%,-32.00%
Other Income,1.21,1.26,2.49,0.52,1.82,0.81,0.68,0.82,1.24,1.31,0.99,0.84,0.80
  └─ Other income normal,1.21,1.26,2.49,0.52,1.82,0.81,0.68,0.82,1.24,1.31,0.99,0.84,0.80
Interest,-0.00,-0.00,-0.00,0.05,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.01,0.01,0.01
Depreciation,0.10,0.10,0.09,0.08,0.09,0.09,0.09,0.09,0.11,0.10,0.09,0.09,0.09
Profit before tax,2.42,3.83,4.63,1.87,1.47,5.21,4.99,5.22,-1.59,0.08,0.27,0.29,-0.02
Tax %,21.07%,46.21%,35.64%,31.02%,-7.48%,27.45%,17.84%,17.43%,6.29%,37.50%,-0.00%,55.17%,350.00%
Net Profit,1.91,2.06,2.96,1.28,1.58,3.79,4.10,4.32,-1.69,0.05,0.27,0.12,-0.09
  └─ Minority share,0,-0,0,-0,0,-0,0,0,0,0,0,0,0
  └─ Profit excl Excep,2,2,3,1,2,4,4,4,-2,0,0,0,-0
  └─ Profit for PE,2,2,3,1,2,4,4,4,-2,0,0,0,-0
  └─ Profit for EPS,2,2,3,1,2,4,4,4,-2,0,0,0,-0
  └─ YOY Profit Growth %,-55%,-16%,9%,-74%,-18%,86%,38%,240%,-207%,-98%,-93%,-97%,95%
EPS in Rs,0.54,0.57,0.84,0.34,0.42,1.02,1.10,1.12,-0.44,0.02,0.07,0.04,-0.02
Raw PDF,,,,,,,,,,,,,
