Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,194,168,168,236,245,200,215,252,278,221,230,295,301
  └─ YOY Sales Growth %,,,,32.30%,26.45%,19.11%,27.34%,6.87%,13.16%,10.54%,7.37%,16.88%,8.62%
Expenses,107,105,108,140,154,137,150,160,161,141,148,168,169
  └─ Material Cost %,6.78%,7.77%,7.98%,7.92%,7.33%,7.95%,8.41%,8.23%,7.14%,7.88%,8.00%,7.67%,6.60%
  └─ Employee Cost %,13.74%,17.10%,17.83%,15.72%,19.92%,20.04%,20.32%,17.55%,16.54%,19.92%,20.58%,16.23%,15.39%
Operating Profit,87,63,60,97,91,63,64,93,117,80,83,128,133
OPM %,45%,38%,36%,41%,37%,31%,30%,37%,42%,36%,36%,43%,44%
Other Income,5,1,0,4,3,5,8,8,9,-11,1,6,-18
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17.14,-3.79,0.97,-23.37
  └─ Other income normal,4.88,1.27,0.05,4.43,2.90,5.12,8.34,8.48,9.39,6.51,4.70,4.86,5.32
Interest,62,64,68,72,61,28,26,30,24,22,30,22,22
Depreciation,19,19,20,26,26,27,27,28,28,29,30,28,26
Profit before tax,10,-19,-27,3,7,13,20,44,73,18,24,84,67
Tax %,-43%,-43%,-43%,-21%,-581%,11%,240%,25%,25%,50%,29%,22%,25%
Net Profit,15,-11,-16,4,47,12,-28,32,55,9,17,65,50
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,-9,-3,1,-18
  └─ Profit excl Excep,15,-11,-16,4,47,12,-28,32,55,18,19,65,68
  └─ Profit for PE,15,-11,-16,4,47,12,-28,32,55,18,19,65,68
  └─ Profit for EPS,15,-11,-16,4,47,12,-28,32,55,9,17,65,50
  └─ YOY Profit Growth %,,,,190%,216%,208%,-78%,818%,18%,51%,170%,99%,24%
EPS in Rs,,,-0.91,0.21,2.10,0.52,-1.25,1.46,2.47,0.40,0.76,2.94,2.26
Raw PDF,,,,,,,,,,,,,
