Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,26.63,17.53,23.22,30.13,45.41,29.65,34.01,33.23,52.75,31.63,33.73,51.95,55.79
  └─ YOY Sales Growth %,41.27%,11.73%,57.64%,58.91%,70.52%,69.14%,46.47%,10.29%,16.16%,6.68%,-0.82%,56.33%,5.76%
Expenses,23.72,14.62,19.13,26.38,40.85,25.95,30.15,29.25,47.66,25.96,28.59,40.80,52.88
  └─ Employee Cost %,22.08%,36.17%,31.22%,22.14%,24.62%,33.02%,31.87%,28.98%,17.99%,28.74%,28.97%,20.04%,19.97%
Operating Profit,2.91,2.91,4.09,3.75,4.56,3.70,3.86,3.98,5.09,5.67,5.14,11.15,2.91
OPM %,10.93%,16.60%,17.61%,12.45%,10.04%,12.48%,11.35%,11.98%,9.65%,17.93%,15.24%,21.46%,5.22%
Other Income,3.87,3.13,2.20,18.13,4.26,4.73,1.08,0.86,4.34,4.99,1.79,6.09,5.36
  └─ Exceptional items,0.00,0.00,0.00,15.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,3.87,3.13,2.20,2.38,4.26,4.73,1.08,0.86,4.34,4.99,1.79,6.09,5.36
Interest,1.44,1.03,0.99,0.97,0.68,0.70,0.82,0.74,0.83,1.20,1.11,1.04,1.01
Depreciation,0.60,0.74,0.57,0.67,1.48,1.00,1.06,1.15,1.06,1.39,1.40,1.52,1.38
Profit before tax,4.74,4.27,4.73,20.24,6.66,6.73,3.06,2.95,7.54,8.07,4.42,14.68,5.88
Tax %,14.98%,11.94%,5.29%,1.98%,9.91%,9.51%,13.40%,17.63%,18.44%,14.50%,12.44%,13.01%,11.90%
Net Profit,4.03,3.76,4.48,19.84,6.00,6.09,2.65,2.43,6.15,6.90,3.87,12.77,5.18
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.23,0.00,0.00
  └─ Exceptional items AT,0.00,0.00,0.00,15.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,4.03,3.76,4.48,4.40,6.00,6.09,2.65,2.43,6.15,6.90,3.87,12.77,5.18
  └─ Profit for PE,4.03,3.76,4.48,4.40,6.00,6.09,2.65,2.43,6.15,6.90,3.64,12.77,5.18
  └─ Profit for EPS,4.03,3.76,4.48,19.84,6.00,6.09,2.65,2.43,6.15,6.90,3.64,12.77,5.18
  └─ YOY Profit Growth %,127.68%,-1.57%,15.76%,8.37%,48.88%,61.97%,-40.85%,-44.77%,2.50%,13.30%,37.36%,425.51%,-15.77%
EPS in Rs,0.26,0.24,0.28,1.23,0.37,0.37,0.16,0.14,0.36,0.40,0.21,0.74,0.30
Raw PDF,,,,,,,,,,,,,
