Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,32456,33892,34436,35299,35452,37218,37924,41470,42599,45529,46106,52100,54982
  └─ YOY Sales Growth %,25.15%,19.28%,15.28%,15.28%,9.23%,9.81%,10.13%,17.48%,20.16%,22.33%,21.57%,25.63%,29.07%
Expenses,26798,27642,28706,29075,28848,29975,30790,33239,34658,37301,37166,41939,44855
  └─ Material Cost %,61%,60%,61%,61%,58%,60%,60%,61%,60%,62%,61%,62%,62%
  └─ Employee Cost %,8%,8%,8%,8%,7%,7%,7%,7%,7%,7%,7%,6%,6%
Operating Profit,5658,6249,5730,6224,6604,7243,7133,8231,7942,8228,8940,10160,10127
OPM %,17%,18%,17%,18%,19%,19%,19%,20%,19%,18%,19%,20%,18%
Other Income,662,1065,812,756,750,733,1126,719,1110,1395,1134,976,1137
  └─ Exceptional items,32,-3,0,0,0,0,0,0,-31,0,-11,-347,-410
  └─ Other income normal,630,1068,812,756,750,733,1126,719,1141,1395,1145,1323,1548
Interest,1634,1719,1835,1945,1989,2108,2217,2362,2397,2431,2347,2405,2407
Depreciation,1194,1128,1139,1123,1335,1248,1302,1495,2029,1548,1669,2163,1943
Profit before tax,3492,4468,3568,3912,4030,4621,4740,5092,4627,5644,6058,6569,6914
Tax %,14%,18%,30%,24%,22%,23%,29%,29%,23%,22%,35%,24%,24%
Net Profit,2998,3684,2484,2977,3125,3546,3361,3624,3542,4377,3964,5021,5260
  └─ Minority share,-362,-175,-136,-319,-371,-263,-190,-444,-247,-293,-290,-347,-592
  └─ Exceptional items AT,26,-3,0,0,0,0,0,0,-23,0,-7,-261,-303
  └─ Profit excl Excep,2972,3687,2484,2977,3125,3546,3361,3624,3565,4377,3971,5282,5563
  └─ Profit for PE,2614,3511,2348,2658,2754,3283,3171,3181,3316,4083,3680,4917,4937
  └─ Profit for EPS,2637,3508,2348,2658,2754,3283,3171,3181,3295,4083,3673,4675,4668
  └─ YOY Profit Growth %,28%,61%,3%,14%,5%,-6%,35%,20%,20%,24%,16%,55%,49%
EPS in Rs,21.20,28.21,18.88,21.38,22.15,26.40,25.50,25.58,26.50,32.84,29.54,37.59,37.53
Raw PDF,,,,,,,,,,,,,
