Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1303,1191,1320,1214,971,673,769,766,804,694,822,758,933
  └─ YOY Sales Growth %,30.50%,21.19%,8.95%,-0.62%,-25.51%,-43.49%,-41.76%,-36.87%,-17.21%,3.15%,6.88%,-1.07%,16.12%
Expenses,1185,1082,1184,1097,897,660,737,731,746,680,778,717,863
  └─ Material Cost %,66%,64%,63%,63%,63%,62%,62%,62%,60%,62%,62%,60%,63%
  └─ Employee Cost %,7%,9%,8%,9%,10%,14%,13%,12%,12%,14%,12%,12%,11%
Operating Profit,118,109,136,117,74,13,32,36,58,14,44,42,70
OPM %,9%,9%,10%,10%,8%,2%,4%,5%,7%,2%,5%,5%,7%
Other Income,48,36,35,32,40,29,30,33,33,35,41,18,38
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.29,0.00,-11.50,-0.39
  └─ Other income normal,47.87,36.45,35.07,31.80,40.20,29.42,29.69,32.96,32.60,36.60,41.03,29.66,38.65
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,22,23,24,23,27,26,28,29,29,30,30,30,30
Profit before tax,144,122,147,125,87,16,34,40,61,20,55,30,78
Tax %,35%,23%,22%,21%,24%,32%,28%,52%,22%,41%,25%,50%,18%
Net Profit,94,94,115,99,66,11,24,19,48,11,41,15,64
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,-1,0,-6,-0
  └─ Profit excl Excep,94,94,115,99,66,11,24,19,48,12,41,20,64
  └─ Profit for PE,94,94,115,99,66,11,24,19,48,12,41,20,64
  └─ Profit for EPS,94,94,115,99,66,11,24,19,48,11,41,15,64
  └─ YOY Profit Growth %,14%,29%,10%,-13%,-30%,-88%,-79%,-80%,-28%,11%,67%,6%,34%
EPS in Rs,88.09,87.80,107.75,92.46,61.76,10.32,22.90,18.07,44.76,10.74,38.30,13.72,59.62
Raw PDF,,,,,,,,,,,,,
