Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,44.91,40.35,38.92,54.33,74.15,53.41,33.67,39.47,17.75,9.03,0.10,0.00,0.00
  └─ YOY Sales Growth %,898%,691%,165%,28%,65%,32%,-13%,-27%,-76%,-83%,-100%,-100%,-100%
Expenses,43.52,38.30,40.06,52.67,72.16,52.34,33.27,38.76,17.28,9.17,1.79,1.45,1.13
  └─ Material Cost %,91.00%,88.65%,95.43%,91.07%,92.31%,92.51%,92.31%,92.35%,92.23%,97.12%,130.00%,,
  └─ Employee Cost %,2.18%,2.58%,2.67%,1.90%,1.66%,1.97%,3.06%,2.63%,0.85%,2.77%,210.00%,,
Operating Profit,1.39,2.05,-1.14,1.66,1.99,1.07,0.40,0.71,0.47,-0.14,-1.69,-1.45,-1.13
OPM %,3.10%,5.08%,-2.93%,3.06%,2.68%,2.00%,1.19%,1.80%,2.65%,-1.55%,-1690.00%,,
Other Income,2.75,0.86,4.08,3.51,3.15,0.02,0.04,0.01,0.23,0.29,0.61,0.74,0.66
  └─ Other income normal,2.75,0.86,4.08,3.51,3.15,0.02,0.04,0.01,0.23,0.29,0.61,0.74,0.66
Interest,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.11,0.03,0.02,0.03,0.01
Profit before tax,4.06,2.76,2.79,5.02,4.99,0.94,0.29,0.58,0.59,0.12,-1.10,-0.74,-0.48
Tax %,27.83%,27.90%,31.18%,27.89%,27.25%,24.47%,13.79%,31.03%,42.37%,16.67%,52.73%,-55.41%,-114.58%
Net Profit,2.93,1.99,1.92,3.62,3.64,0.71,0.25,0.40,0.34,0.10,-1.68,-0.32,0.08
  └─ Profit excl Excep,3,2,2,4,4,1,0,0,0,0,-2,-0,0
  └─ Profit for PE,3,2,2,4,4,1,0,0,0,0,-2,-0,0
  └─ Profit for EPS,3,2,2,4,4,1,0,0,0,0,-2,-0,0
  └─ YOY Profit Growth %,109%,53%,60%,192%,24%,-64%,-87%,-89%,-91%,-86%,-772%,-180%,-76%
EPS in Rs,0.27,0.18,0.18,0.33,0.33,0.07,0.02,0.04,0.03,0.01,-0.15,-0.03,0.01
Raw PDF,,,,,,,,,,,,,
