Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,40.71,44.16,40.34,40.26,40.04,36.98,43.29,43.40,54.43,41.57,40.30,42.02,45.50
  └─ YOY Sales Growth %,,69.33%,-0.74%,-2.61%,-1.65%,-16.26%,7.31%,7.80%,35.94%,12.41%,-6.91%,-3.18%,-16.41%
Expenses,39.90,43.25,43.77,39.25,39.55,37.16,42.09,41.99,49.22,39.78,39.09,41.84,43.89
  └─ Material Cost %,69%,68%,69%,69%,69%,68%,69%,68%,69%,68%,66%,65%,68%
  └─ Employee Cost %,11%,11%,12%,12%,11%,13%,11%,11%,9%,12%,13%,13%,13%
Operating Profit,0.81,0.91,-3.43,1.01,0.49,-0.18,1.20,1.41,5.21,1.79,1.21,0.18,1.61
OPM %,1.99%,2.06%,-8.50%,2.51%,1.22%,-0.49%,2.77%,3.25%,9.57%,4.31%,3.00%,0.43%,3.54%
Other Income,0.13,0.03,0.21,0.05,0.12,0.01,0.05,0.65,0.02,0.17,0.54,2.08,0.27
  └─ Other income normal,0.13,0.03,0.21,0.05,0.12,0.01,0.05,0.65,0.02,0.17,0.54,2.08,0.27
Interest,0.91,0.83,0.70,0.72,0.84,0.68,0.72,0.74,0.69,0.67,0.78,1.26,0.76
Depreciation,0.57,0.51,0.74,0.48,0.78,0.54,0.55,0.59,0.56,0.59,0.55,0.60,0.61
Profit before tax,-0.54,-0.40,-4.66,-0.14,-1.01,-1.39,-0.02,0.73,3.98,0.70,0.42,0.40,0.51
Tax %,0.00%,0.00%,0.00%,0.00%,3.96%,0.00%,-50.00%,0.00%,4.27%,0.00%,2.38%,0.00%,33.33%
Net Profit,-0.54,-0.40,-4.66,-0.14,-1.05,-1.39,-0.01,0.73,3.81,0.70,0.41,0.40,0.34
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,-1,-0,-5,-0,-1,-1,-0,1,4,1,0,0,0
  └─ Profit for PE,-1,-0,-5,-0,-1,-1,0,1,4,1,0,0,0
  └─ Profit for EPS,-1,-0,-5,-0,-1,-1,0,1,4,1,0,0,0
  └─ YOY Profit Growth %,,66%,-15400%,-116%,-91%,-245%,100%,669%,470%,151%,,-45%,-91%
EPS in Rs,-0.22,-0.16,-1.91,-0.05,-0.37,-0.49,0.00,0.27,1.37,0.25,0.15,0.15,0.13
Raw PDF,,,,,,,,,,,,,
