Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,58.09,53.24,57.89,55.58,50.42,49.31,48.74,49.05,87.05,92.31,94.41,92.49,89.52
  └─ YOY Sales Growth %,0.92%,-11.72%,-3.65%,-12.46%,-13.20%,-7.38%,-15.81%,-11.75%,72.65%,87.20%,93.70%,88.56%,2.84%
Expenses,55.24,49.00,49.31,48.79,46.51,44.55,43.32,41.16,82.71,85.76,87.52,83.74,85.22
  └─ Employee Cost %,67%,62%,59%,60%,69%,69%,65%,60%,56%,50%,50%,52%,50%
Operating Profit,2.85,4.24,8.58,6.79,3.91,4.76,5.42,7.89,4.34,6.55,6.89,8.75,4.30
OPM %,4.91%,7.96%,14.82%,12.22%,7.75%,9.65%,11.12%,16.09%,4.99%,7.10%,7.30%,9.46%,4.80%
Other Income,4.89,1.15,0.31,1.24,0.92,0.85,0.98,0.37,-0.24,0.06,-0.11,0.49,0.09
  └─ Other income normal,4.89,1.15,0.31,1.24,0.92,0.85,0.98,0.37,-0.24,0.06,-0.11,0.49,0.09
Interest,1.38,0.72,0.65,0.61,0.73,0.79,0.84,0.78,0.79,0.79,0.85,0.96,0.82
Depreciation,1.88,2.86,2.18,2.04,1.95,1.96,1.98,2.00,1.93,1.70,1.61,1.61,1.50
Profit before tax,4.48,1.81,6.06,5.38,2.15,2.86,3.58,5.48,1.38,4.12,4.32,6.67,2.07
Tax %,37.05%,38.12%,16.17%,14.68%,58.60%,24.13%,24.30%,32.85%,2.17%,9.22%,20.37%,44.38%,-81.16%
Net Profit,2.82,1.12,5.07,4.59,0.89,2.17,2.71,3.68,1.35,3.74,3.44,3.70,3.74
  └─ Minority share,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1
  └─ Profit excl Excep,3,1,5,5,1,2,3,4,1,4,3,4,4
  └─ Profit for PE,3,1,5,5,1,2,3,4,1,3,3,3,3
  └─ Profit for EPS,3,1,5,5,1,2,3,4,1,3,3,3,3
  └─ YOY Profit Growth %,-50%,-82%,88%,18%,-68%,94%,-47%,-20%,-34%,35%,1%,-21%,408%
EPS in Rs,0.21,0.08,0.38,0.35,0.07,0.16,0.20,0.28,0.04,0.22,0.21,0.22,0.22
Raw PDF,,,,,,,,,,,,,
