Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,61,129,150,324,273,236,524,360,477,603,775,851,1102
  └─ YOY Sales Growth %,-20%,36%,24%,339%,344%,83%,250%,11%,74%,155%,48%,136%,131%
Expenses,39,116,119,236,198,195,453,288,350,486,617,692,896
  └─ Material Cost %,57%,86%,76%,71%,70%,78%,84%,77%,70%,78%,76%,79%,79%
  └─ Employee Cost %,4%,2%,3%,1%,2%,3%,1%,2%,2%,2%,2%,2%,1%
Operating Profit,22,13,31,88,75,41,72,72,126,118,158,159,207
OPM %,36%,10%,20%,27%,28%,17%,14%,20%,27%,19%,20%,19%,19%
Other Income,0,1,1,0,2,3,3,4,1,5,4,5,6
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.02,0.00,0.00,0.00,0.00
  └─ Other income normal,0.16,0.75,0.88,0.49,2.05,2.76,3.40,3.78,4.86,4.83,4.43,5.12,6.05
Interest,2,1,2,0,4,3,4,3,4,4,4,3,3
Depreciation,1,1,2,2,2,2,2,2,2,2,2,2,2
Profit before tax,20,12,28,86,72,39,69,71,121,117,157,158,208
Tax %,37%,27%,25%,26%,29%,28%,23%,24%,23%,26%,26%,24%,25%
Net Profit,12,9,21,64,51,28,54,53,94,86,116,120,156
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,-0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,-3,0,0,0,0
  └─ Profit excl Excep,12,9,21,64,51,28,54,53,97,86,116,120,156
  └─ Profit for PE,12,9,21,64,51,28,54,54,97,86,116,120,156
  └─ Profit for EPS,12,9,21,64,51,28,54,54,94,86,116,120,156
  └─ YOY Profit Growth %,82%,-9%,154%,156%,318%,210%,160%,-17%,89%,205%,117%,125%,61%
EPS in Rs,1.18,0.88,1.98,6.17,4.93,2.72,5.14,5.13,9.00,8.29,11.16,11.52,14.93
Raw PDF,,,,,,,,,,,,,
