Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,24.78,14.02,10.65,6.75,24.72,21.23,26.71,21.70,23.61,22.09,25.73,25.24,36.79
  └─ YOY Sales Growth %,24%,2%,-14%,-64%,-0%,51%,151%,221%,-4%,4%,-4%,16%,56%
Expenses,24.92,13.83,12.01,6.76,21.66,20.93,25.62,21.53,22.29,21.01,25.63,24.99,35.69
  └─ Material Cost %,97%,90%,91%,93%,89%,96%,94%,97%,71%,92%,98%,96%,94%
  └─ Employee Cost %,1%,2%,2%,3%,1%,1%,1%,1%,9%,2%,1%,1%,1%
Operating Profit,-0.14,0.19,-1.36,-0.01,3.06,0.30,1.09,0.17,1.32,1.08,0.10,0.25,1.10
OPM %,-0.56%,1.36%,-12.77%,-0.15%,12.38%,1.41%,4.08%,0.78%,5.59%,4.89%,0.39%,0.99%,2.99%
Other Income,0.18,0.20,-0.20,0.00,0.86,0.13,0.00,0.10,0.00,0.00,0.43,0.26,0.10
  └─ Other income normal,0.18,0.20,-0.20,0.00,0.86,0.13,0.00,0.10,0.00,0.00,0.43,0.26,0.10
Interest,0.52,0.00,0.01,-0.01,0.49,0.00,0.05,0.00,0.41,0.01,0.00,0.00,0.00
Depreciation,0.10,0.10,0.10,0.07,0.15,0.10,0.11,0.11,0.46,0.21,0.03,0.12,0.30
Profit before tax,-0.58,0.29,-1.67,-0.07,3.28,0.33,0.93,0.16,0.45,0.86,0.50,0.39,0.90
Tax %,41.38%,27.59%,0.00%,-28.57%,16.77%,24.24%,0.00%,25.00%,31.11%,25.58%,28.00%,25.64%,13.33%
Net Profit,-0.83,0.22,-1.67,-0.05,2.73,0.24,0.94,0.12,0.31,0.63,0.37,0.29,0.78
  └─ Profit excl Excep,-1,0,-2,-0,3,0,1,0,0,1,0,0,1
  └─ Profit for PE,-1,0,-2,-0,3,0,1,0,0,1,0,0,1
  └─ Profit for EPS,-1,0,-2,-0,3,0,1,0,0,1,0,0,1
  └─ YOY Profit Growth %,-207%,2100%,-676%,-105%,429%,9%,156%,340%,-89%,162%,-61%,142%,152%
EPS in Rs,-0.01,0.00,-0.03,-0.00,0.04,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
Raw PDF,,,,,,,,,,,,,
