Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,241,233,283,302,263,294,318,316,315,352,380,450,448
  └─ YOY Sales Growth %,,,16.82%,24.99%,9.00%,26.17%,12.46%,4.62%,19.84%,19.46%,19.54%,42.29%,42.28%
Expenses,214,202,242,258,225,252,268,270,267,299,329,381,383
  └─ Material Cost %,75%,71%,68%,67%,64%,68%,65%,66%,63%,63%,64%,65%,66%
  └─ Employee Cost %,6%,6%,9%,8%,10%,8%,9%,9%,11%,11%,11%,10%,10%
Operating Profit,27,31,40,45,38,42,50,47,48,52,52,69,65
OPM %,11%,13%,14%,15%,14%,14%,16%,15%,15%,15%,14%,15%,15%
Other Income,3,1,3,2,6,2,2,4,3,4,4,2,2
  └─ Other income normal,2.62,1.13,3.34,2.34,5.69,2.12,2.22,4.33,3.38,4.48,4.19,1.65,1.56
Interest,5,5,9,7,1,0,0,0,2,3,6,4,5
Depreciation,3,3,5,5,3,5,5,5,10,11,11,11,11
Profit before tax,21,25,30,35,40,39,47,46,39,43,39,56,51
Tax %,19%,28%,24%,29%,27%,25%,25%,25%,25%,27%,24%,24%,25%
Net Profit,17,18,23,25,29,29,35,34,30,31,30,42,38
  └─ Profit excl Excep,17.25,17.59,22.91,25.13,28.72,29.48,35.00,34.20,29.57,31.02,29.67,42.15,38.08
  └─ Profit for PE,17.25,17.59,22.91,25.13,28.72,29.48,35.00,34.20,29.57,31.02,29.67,42.15,38.08
  └─ Profit for EPS,17.25,17.59,22.91,25.13,28.72,29.48,35.00,34.20,29.57,31.02,29.67,42.15,38.08
  └─ YOY Profit Growth %,,,22.06%,28.35%,66.49%,67.60%,52.77%,36.09%,2.96%,5.22%,-15.23%,23.25%,28.78%
EPS in Rs,3.59,3.66,4.77,4.39,5.02,5.15,6.12,5.98,5.17,5.42,5.18,7.37,6.65
Raw PDF,,,,,,,,,,,,,
