Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,15,5,12,2,13,10,8,2,-14,9,3,-5,-17
  └─ YOY Sales Growth %,-60.94%,-71.78%,-43.44%,-85.27%,-12.94%,97.38%,-32.24%,-2.90%,-206.72%,-8.97%,-61.77%,-348.76%,-28.00%
Expenses,21,5,7,-11,7,0,-1,0,1,-0,5,1,1
  └─ Material Cost %,139.37%,82.09%,50.41%,-530.43%,49.09%,-5.40%,-24.27%,-21.89%,,-8.17%,151.75%,,
  └─ Employee Cost %,2.13%,4.83%,2.14%,11.59%,2.37%,3.06%,4.37%,19.40%,,4.03%,12.38%,,
Operating Profit,-6,0,5,13,6,10,10,2,-14,9,-2,-6,-18
OPM %,-44%,6%,42%,610%,44%,98%,118%,93%,,102%,-70%,,
Other Income,0,0,0,0,0,0,0,0,0,0,1,0,1
  └─ Other income normal,0.04,0.04,0.17,0.09,0.11,0.03,0.23,0.05,0.05,0.07,0.63,0.17,0.71
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,0,0,0,0,0,0,0,0,0,0,0,-0,-0
Profit before tax,-7,-0,5,12,5,9,10,2,-15,9,-2,-6,-18
Tax %,-2%,-0%,8%,2%,99%,26%,26%,26%,-25%,26%,-33%,-25%,-25%
Net Profit,-7,-0,4,12,0,7,7,1,-11,7,-1,-4,-13
  └─ Profit excl Excep,-6.69,-0.14,4.50,12.26,0.09,6.95,7.17,1.15,-10.97,6.57,-1.15,-4.46,-13.16
  └─ Profit for PE,-6.69,-0.14,4.50,12.26,0.09,6.95,7.17,1.15,-10.97,6.57,-1.15,-4.46,-13.16
  └─ Profit for EPS,-6.69,-0.14,4.50,12.26,0.09,6.95,7.17,1.15,-10.97,6.57,-1.15,-4.46,-13.16
  └─ YOY Profit Growth %,-816.44%,94.70%,-40.94%,2109.84%,101.35%,5064.29%,59.33%,-90.62%,-12288.89%,-5.47%,-116.04%,-487.83%,-19.96%
EPS in Rs,-6.68,-0.14,4.49,12.24,0.09,6.94,7.16,1.15,-10.95,6.56,-1.15,-4.45,-13.13
Raw PDF,,,,,,,,,,,,,
