Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5.34,10.44,9.87,13.23,14.71,12.76,12.37,9.15,7.78,6.96,8.01,6.61,6.08
  └─ YOY Sales Growth %,-38.48%,52.63%,42.22%,29.96%,175.47%,22.22%,25.33%,-30.84%,-47.11%,-45.45%,-35.25%,-27.76%,-21.85%
Expenses,3.31,7.17,6.39,7.72,10.91,9.05,9.55,7.53,5.38,5.05,6.14,4.81,4.90
  └─ Employee Cost %,21.16%,9.96%,12.16%,12.62%,14.00%,13.40%,14.79%,20.11%,22.88%,24.28%,21.97%,25.57%,23.19%
Operating Profit,2.03,3.27,3.48,5.51,3.80,3.71,2.82,1.62,2.40,1.91,1.87,1.80,1.18
OPM %,38.01%,31.32%,35.26%,41.65%,25.83%,29.08%,22.80%,17.70%,30.85%,27.44%,23.35%,27.23%,19.41%
Other Income,-0.05,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.01,0.00,0.01
  └─ Other income normal,-0.05,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.01,0.00,0.01
Interest,0.23,0.26,0.46,0.67,0.95,0.83,0.61,0.36,0.18,0.29,0.28,0.34,0.29
Depreciation,0.56,0.54,0.55,0.57,0.39,0.33,0.37,0.31,0.47,0.30,0.29,0.30,0.32
Profit before tax,1.19,2.47,2.48,4.27,2.46,2.55,1.84,0.95,1.78,1.32,1.31,1.16,0.58
Tax %,21.85%,19.84%,27.42%,24.82%,17.07%,22.75%,21.20%,-9.47%,24.72%,23.48%,24.43%,23.28%,58.62%
Net Profit,0.94,1.99,1.80,3.21,2.05,1.96,1.45,1.03,1.34,1.01,0.98,0.89,0.23
  └─ Profit excl Excep,1,2,2,3,2,2,1,1,1,1,1,1,0
  └─ Profit for PE,1,2,2,3,2,2,1,1,1,1,1,1,0
  └─ Profit for EPS,1,2,2,3,2,2,1,1,1,1,1,1,0
  └─ YOY Profit Growth %,-70%,-5%,6%,96%,118%,-2%,-19%,-68%,-35%,-48%,-32%,-14%,-83%
EPS in Rs,0.27,0.57,0.51,0.92,0.59,0.56,0.41,0.29,0.38,0.29,0.28,0.25,0.07
Raw PDF,,,,,,,,,,,,,
