Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,212834,207559,231886,225086,236533,231784,231535,239986,261388,243632,254623,264905,294059
  └─ YOY Sales Growth %,2.63%,-5.16%,1.08%,3.85%,11.13%,11.67%,-0.15%,6.62%,10.51%,5.11%,9.97%,10.38%,12.50%
Expenses,174478,169466,190918,184430,194017,193019,192477,196197,217556,200727,208738,218887,249918
  └─ Material Cost %,64%,63%,66%,66%,65%,66%,66%,64%,65%,63%,64%,65%,68%
  └─ Employee Cost %,3%,3%,3%,3%,3%,3%,3%,3%,3%,3%,3%,3%,3%
Operating Profit,38356,38093,40968,40656,42516,38765,39058,43789,43832,42905,45885,46018,44141
OPM %,18%,18%,18%,18%,18%,17%,17%,18%,17%,18%,18%,17%,15%
Other Income,2996,3813,3841,3869,4534,3983,4876,4214,4905,15119,4482,4914,4447
  └─ Exceptional items,100,0,0,0,0,0,0,0,0,8924,0,0,0
  └─ Other income normal,2896,3813,3841,3869,4534,3983,4876,4214,4905,6195,4482,4914,4447
Interest,5819,5837,5731,5789,5761,5918,6017,6179,6155,7036,6827,6613,6585
Depreciation,11452,11775,12585,12903,13569,13596,12880,13181,13479,13842,14416,14622,14808
Profit before tax,24081,24294,26493,25833,27720,23234,25037,28643,29103,37146,29124,29697,27195
Tax %,11%,25%,25%,25%,24%,25%,24%,24%,23%,17%,24%,25%,24%
Net Profit,21327,18258,19878,19641,21243,17445,19323,21930,22611,30783,22092,22290,20589
  └─ Profit from Associates,0,76,58,153,100,-3,222,126,177,102,-54,123,-27
  └─ Minority share,-2028,-2247,-2484,-2376,-2292,-2307,-2760,-3390,-3204,-3789,-3927,-3645,-3618
  └─ Exceptional items AT,100,0,0,0,0,0,0,0,0,7371,0,0,0
  └─ Profit excl Excep,21227,18258,19878,19641,21243,17445,19323,21930,22611,23412,22092,22290,20589
  └─ Profit for PE,19209,16011,17394,17265,18951,15138,16563,18540,19407,20530,18165,18645,16971
  └─ Profit for EPS,19299,16011,17394,17265,18951,15138,16563,18540,19407,26994,18165,18645,16971
  └─ YOY Profit Growth %,19%,-11%,29%,10%,-1%,-5%,-5%,7%,2%,36%,10%,1%,-13%
EPS in Rs,14.26,11.83,12.85,12.76,14.01,11.19,12.24,13.70,14.34,19.95,13.42,13.78,12.54
Raw PDF,,,,,,,,,,,,,
