Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,1.23,1.81,1.88,1.63,1.52,1.67,1.45,1.26,1.21,1.42,1.12,1.21,1.26
  └─ YOY Sales Growth %,70.83%,96.74%,43.51%,50.93%,23.58%,-7.73%,-22.87%,-22.70%,-20.39%,-14.97%,-22.76%,-3.97%,4.13%
Interest,0.02,0.02,0.05,0.03,0.04,0.01,0.01,0.01,0.04,0.01,0.01,0.01,0.01
Expenses,1.01,1.11,1.16,1.41,1.42,1.28,1.31,1.38,1.24,1.24,1.26,1.27,1.77
  └─ Employee Cost %,46%,34%,33%,48%,53%,41%,50%,64%,51%,46%,60%,55%,52%
Financing Profit,0.20,0.68,0.67,0.19,0.06,0.38,0.13,-0.13,-0.07,0.17,-0.15,-0.07,-0.52
Financing Margin %,16.26%,37.57%,35.64%,11.66%,3.95%,22.75%,8.97%,-10.32%,-5.79%,11.97%,-13.39%,-5.79%,-41.27%
Other Income,0.09,0.09,0.11,0.12,0.14,0.10,0.11,0.12,0.16,0.10,0.11,-0.14,0.11
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.26,0.00
  └─ Other income normal,0.09,0.09,0.11,0.12,0.14,0.10,0.11,0.12,0.16,0.10,0.11,0.12,0.11
Depreciation,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.01
Profit before tax,0.28,0.76,0.77,0.30,0.18,0.46,0.22,-0.03,0.07,0.25,-0.06,-0.23,-0.42
Tax %,35.71%,25.00%,24.68%,20.00%,22.22%,26.09%,22.73%,-33.33%,28.57%,28.00%,16.67%,-17.39%,-7.14%
Net Profit,0.18,0.57,0.58,0.23,0.14,0.35,0.17,-0.02,0.05,0.18,-0.06,-0.19,-0.39
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-0,0
  └─ Profit excl Excep,0,1,1,0,0,0,0,-0,0,0,-0,0,-0
  └─ Profit for PE,0,1,1,0,0,0,0,-0,0,0,-0,0,-0
  └─ Profit for EPS,0,1,1,0,0,0,0,-0,0,0,-0,-0,-0
  └─ YOY Profit Growth %,1700%,612%,66%,109%,-22%,-39%,-71%,-109%,-64%,-49%,-135%,450%,-880%
EPS in Rs,0.08,0.26,0.27,0.11,0.06,0.16,0.08,-0.01,0.02,0.08,-0.03,-0.09,-0.18
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
