Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.44,0.48,0.00,0.68,0.42,1.12,0.38,0.00,0.07,0.30,0.09,0.07,0.11
  └─ YOY Sales Growth %,0%,-34%,-100%,70%,-5%,133%,,-100%,-83%,-73%,-76%,,57%
Expenses,0.48,0.58,0.05,0.69,0.46,1.18,0.41,0.07,0.24,0.40,0.13,0.12,0.21
  └─ Material Cost %,68%,67%,,71%,67%,68%,68%,,86%,83%,100%,86%,82%
  └─ Employee Cost %,11%,6%,,6%,12%,3%,8%,,71%,13%,44%,71%,55%
Operating Profit,-0.04,-0.10,-0.05,-0.01,-0.04,-0.06,-0.03,-0.07,-0.17,-0.10,-0.04,-0.05,-0.10
OPM %,-9.09%,-20.83%,,-1.47%,-9.52%,-5.36%,-7.89%,,-242.86%,-33.33%,-44.44%,-71.43%,-90.91%
Other Income,0.10,0.18,0.24,0.33,0.36,0.46,0.25,-0.01,-0.17,0.35,-0.01,0.16,-0.11
  └─ Other income normal,0.10,0.18,0.24,0.33,0.36,0.46,0.25,-0.01,-0.17,0.35,-0.01,0.16,-0.11
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.01
Profit before tax,0.06,0.08,0.19,0.32,0.32,0.39,0.21,-0.09,-0.35,0.24,-0.08,0.09,-0.22
Tax %,-66.67%,0.00%,0.00%,0.00%,59.38%,0.00%,4.76%,0.00%,-17.14%,0.00%,0.00%,0.00%,100.00%
Net Profit,0.09,0.08,0.19,0.32,0.14,0.39,0.21,-0.08,-0.29,0.24,-0.07,0.09,-0.44
  └─ Profit excl Excep,0,0,0,0,0,0,0,-0,-0,0,-0,0,-0
  └─ Profit for PE,0,0,0,0,0,0,0,-0,-0,0,-0,0,-0
  └─ Profit for EPS,0,0,0,0,0,0,0,-0,-0,0,-0,0,-0
  └─ YOY Profit Growth %,-25%,180%,-27%,700%,56%,388%,11%,-125%,-307%,-38%,-133%,212%,-52%
EPS in Rs,0.29,0.26,0.61,1.03,0.45,1.25,0.68,-0.26,-0.93,0.77,-0.23,0.29,-1.42
Raw PDF,,,,,,,,,,,,,
