Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,125,114,97,84,98,105,83,86,108,117,124,131,134
  └─ YOY Sales Growth %,26.37%,29.37%,7.30%,-30.18%,-21.07%,-7.78%,-13.63%,2.01%,9.76%,10.81%,47.95%,52.89%,24.36%
Expenses,108,93,76,73,83,93,78,79,99,100,101,106,106
  └─ Material Cost %,60.24%,50.76%,38.61%,44.34%,42.21%,54.04%,51.17%,48.36%,53.49%,49.93%,44.42%,41.99%,41.88%
  └─ Employee Cost %,10.39%,10.11%,14.55%,15.72%,14.62%,12.04%,15.50%,15.40%,13.03%,12.06%,12.10%,12.81%,12.73%
Operating Profit,16,21,20,11,16,13,6,7,9,17,22,25,28
OPM %,13%,19%,21%,13%,16%,12%,7%,8%,8%,15%,18%,19%,21%
Other Income,-3,1,1,1,5,1,0,0,1,1,1,2,-0
  └─ Exceptional items,-3.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.85,1.02,0.76,1.21,4.53,1.17,0.38,0.04,0.72,1.16,1.01,1.73,-0.35
Interest,3,3,3,0,0,0,0,0,0,0,1,0,1
Depreciation,3,6,7,7,6,7,7,7,7,9,9,9,10
Profit before tax,8,13,11,5,14,7,-1,-0,2,9,14,18,17
Tax %,-117%,29%,31%,34%,30%,24%,-34%,-165%,49%,27%,27%,14%,38%
Net Profit,17,10,8,3,10,5,-1,0,1,7,10,15,10
  └─ Exceptional items AT,-4,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,21,10,8,3,10,5,-1,0,1,7,10,15,10
  └─ Profit for PE,21,10,8,3,10,5,-1,0,1,7,10,15,10
  └─ Profit for EPS,17,10,8,3,10,5,-1,0,1,7,10,15,10
  └─ YOY Profit Growth %,17%,-3%,9%,-70%,-53%,-45%,-108%,-96%,-89%,28%,1603%,10736%,902%
EPS in Rs,7.65,4.29,3.33,1.48,4.11,2.23,-0.28,0.06,0.44,2.84,4.24,6.49,4.41
Raw PDF,,,,,,,,,,,,,
