Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,125,116,118,107,123,121,135,126,135,131,146,116,121
  └─ YOY Sales Growth %,,-40.62%,-18.79%,-17.64%,-1.64%,4.65%,14.84%,17.92%,10.29%,8.54%,8.12%,-7.88%,-10.90%
Expenses,113,109,105,95,107,107,119,114,125,123,129,103,105
  └─ Material Cost %,68%,74%,69%,69%,65%,71%,71%,70%,68%,71%,70%,67%,63%
  └─ Employee Cost %,11%,9%,8%,9%,8%,7%,7%,8%,8%,7%,8%,9%,9%
Operating Profit,11,7,13,12,16,14,16,12,10,8,17,13,16
OPM %,9%,6%,11%,11%,13%,11%,12%,10%,8%,6%,12%,11%,13%
Other Income,-43,6,6,7,17,7,8,7,19,104,20,13,14
  └─ Exceptional items,-50.83,-0.04,-0.05,-0.21,-0.09,-0.02,-0.06,-0.07,-0.21,-0.05,-0.08,-1.47,-0.08
  └─ Other income normal,7.87,6.19,6.09,7.60,16.98,7.18,8.35,6.70,19.61,103.57,19.90,14.31,14.33
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,3,3,3,3,3,3,3,3,3,3,3,3,3
Profit before tax,-35,10,16,16,30,18,22,16,27,109,34,23,27
Tax %,12%,43%,27%,26%,21%,23%,21%,23%,13%,4%,21%,24%,23%
Net Profit,-39,6,12,12,23,14,17,12,23,104,27,17,21
  └─ Minority share,-0.07,0.03,0.07,0.00,-0.05,0.00,0.07,0.03,-0.02,0.01,0.02,0.02,-0.05
  └─ Exceptional items AT,-46.23,-0.04,-0.05,-0.21,-0.09,-0.02,-0.06,-0.07,-0.21,-0.05,-0.08,-1.06,-0.08
  └─ Profit excl Excep,7.16,5.54,11.62,12.15,23.56,13.75,17.17,12.43,23.48,104.32,26.81,18.54,20.87
  └─ Profit for PE,7.09,5.57,11.69,12.15,23.51,13.75,17.24,12.46,23.46,104.33,26.83,18.56,20.82
  └─ Profit for EPS,-39.14,5.53,11.64,11.94,23.42,13.73,17.18,12.39,23.25,104.28,26.75,17.50,20.74
  └─ YOY Profit Growth %,,-60.91%,303.10%,45.51%,231.59%,146.86%,47.48%,2.55%,-0.21%,658.76%,55.63%,48.96%,-11.25%
EPS in Rs,-2.19,0.31,0.65,0.67,1.31,0.77,0.98,0.71,1.32,5.94,1.52,1.00,1.18
Raw PDF,,,,,,,,,,,,,
