Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,135.36,125.63,119.14,145.88,144.26,128.33,144.74,148.48,177.83,154.56,133.81,131.33,155.93
  └─ YOY Sales Growth %,28.15%,14.27%,7.64%,13.01%,6.58%,2.15%,21.49%,1.78%,23.27%,20.44%,-7.55%,-11.55%,-12.32%
Expenses,141.37,130.26,139.23,152.84,166.75,149.51,157.57,164.37,185.18,162.19,140.07,141.92,153.85
  └─ Material Cost %,73%,68%,76%,69%,77%,73%,73%,73%,72%,69%,66%,69%,65%
  └─ Employee Cost %,11%,14%,16%,13%,15%,17%,14%,14%,10%,13%,13%,13%,9%
Operating Profit,-6.01,-4.63,-20.09,-6.96,-22.49,-21.18,-12.83,-15.89,-7.35,-7.63,-6.26,-10.59,2.08
OPM %,-4.44%,-3.69%,-16.86%,-4.77%,-15.59%,-16.50%,-8.86%,-10.70%,-4.13%,-4.94%,-4.68%,-8.06%,1.33%
Other Income,3.44,1.61,2.27,1.60,2.64,0.86,1.39,0.83,6.76,1.56,3.31,-3.83,0.88
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.60,0.00
  └─ Other income normal,3.44,1.61,2.27,1.60,2.64,0.86,1.39,0.83,6.76,1.56,3.31,0.77,0.88
Interest,3.87,3.97,4.33,2.49,2.17,2.88,4.39,5.41,4.87,6.15,6.49,7.05,5.65
Depreciation,3.18,3.28,3.47,3.69,4.40,3.84,3.79,4.09,4.06,4.55,4.70,5.18,5.14
Profit before tax,-9.62,-10.27,-25.62,-11.54,-26.42,-27.04,-19.62,-24.56,-9.52,-16.77,-14.14,-26.65,-7.83
Tax %,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-0.00%,-5.62%
Net Profit,-9.62,-10.27,-25.62,-11.54,-26.42,-27.04,-19.62,-24.56,-9.52,-16.77,-14.14,-26.65,-7.39
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.60,0.00
  └─ Profit excl Excep,-9.62,-10.27,-25.62,-11.54,-26.42,-27.04,-19.62,-24.56,-9.52,-16.77,-14.14,-22.05,-7.39
  └─ Profit for PE,-9.62,-10.27,-25.62,-11.54,-26.42,-27.04,-19.62,-24.56,-9.52,-16.77,-14.14,-22.05,-7.39
  └─ Profit for EPS,-9.62,-10.27,-25.62,-11.54,-26.42,-27.04,-19.62,-24.56,-9.52,-16.77,-14.14,-26.65,-7.39
  └─ YOY Profit Growth %,-52.70%,-6.65%,-138.33%,-86.13%,-174.64%,-163.29%,23.42%,-112.82%,63.97%,37.98%,27.93%,10.22%,22.37%
EPS in Rs,-1.33,-1.42,-3.55,-1.38,-3.16,-3.23,-2.34,-2.93,-1.14,-2.00,-1.69,-3.18,-0.88
Raw PDF,,,,,,,,,,,,,
