Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1368,1690,1814,453,705,1182,1303,1674,987,1455,1644,2232,1597
  └─ YOY Sales Growth %,10%,14%,8%,-84%,-48%,-30%,-28%,269%,40%,23%,26%,33%,62%
Expenses,977,1172,1263,413,574,882,965,1247,731,1076,1222,1704,1174
  └─ Employee Cost %,7.58%,5.61%,5.35%,16.53%,10.08%,6.24%,5.01%,4.19%,5.34%,4.46%,4.21%,3.61%,7.77%
Operating Profit,391,518,551,40,130,300,338,427,256,380,422,527,423
OPM %,29%,31%,30%,9%,18%,25%,26%,26%,26%,26%,26%,24%,26%
Other Income,1,0,-1,0,0,0,0,0,-0,-0,-0,-0,0
  └─ Other income normal,0.58,0.16,-0.86,0.09,0.00,0.00,0.00,0.00,-0.02,-0.01,-0.08,-0.05,0.11
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,69,72,67,71,75,76,72,76,82,80,76,81,84
Profit before tax,323,446,483,-30,55,224,266,351,174,300,346,447,339
Tax %,29%,28%,27%,-20%,32%,29%,30%,31%,31%,30%,33%,30%,39%
Net Profit,229,321,352,-24,37,160,186,244,121,211,233,311,208
  └─ Profit excl Excep,229,321,352,-24,37,160,186,244,121,211,233,311,208
  └─ Profit for PE,229,321,352,-24,37,160,186,244,121,211,233,311,208
  └─ Profit for EPS,229,321,352,-24,37,160,186,244,121,211,233,311,208
  └─ YOY Profit Growth %,3%,16%,10%,-104%,-84%,-50%,-47%,1106%,222%,32%,25%,28%,72%
EPS in Rs,1.14,1.59,1.75,-0.12,0.19,0.79,0.92,1.21,0.60,1.04,1.15,1.54,1.03
Raw PDF,,,,,,,,,,,,,
