Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,58.73,71.05,52.04,33.15,283.36,35.59,82.14,33.88,212.54,136.35,77.86,29.47,64.83
  └─ YOY Sales Growth %,980%,113%,-38%,-83%,382%,-50%,58%,2%,-25%,283%,-5%,-13%,-70%
Expenses,49.93,66.73,40.92,28.36,243.08,31.70,74.45,29.90,168.09,128.77,75.37,28.01,51.91
  └─ Employee Cost %,2.59%,2.04%,2.81%,4.49%,0.53%,4.16%,2.54%,7.02%,0.97%,1.77%,2.79%,9.50%,3.38%
Operating Profit,8.80,4.32,11.12,4.79,40.28,3.89,7.69,3.98,44.45,7.58,2.49,1.46,12.92
OPM %,14.98%,6.08%,21.37%,14.45%,14.22%,10.93%,9.36%,11.75%,20.91%,5.56%,3.20%,4.95%,19.93%
Other Income,0.38,0.91,1.46,0.78,1.49,1.30,0.97,0.77,1.23,1.55,3.38,0.81,3.12
  └─ Other income normal,0.38,0.91,1.46,0.78,1.49,1.30,0.97,0.77,1.23,1.55,3.38,0.81,3.12
Interest,3.08,1.64,2.62,2.05,5.60,1.62,1.37,2.12,2.60,2.90,2.84,2.69,2.63
Depreciation,0.21,0.18,0.22,0.27,0.29,0.35,0.39,0.77,1.40,1.44,1.49,1.51,1.56
Profit before tax,5.89,3.41,9.74,3.25,35.88,3.22,6.90,1.86,41.68,4.79,1.54,-1.93,11.85
Tax %,37.18%,31.96%,37.47%,29.54%,23.33%,25.16%,27.10%,30.11%,25.58%,26.93%,45.45%,-21.24%,39.49%
Net Profit,3.70,2.31,6.11,2.29,27.51,2.40,5.03,1.30,31.02,3.50,0.84,-1.52,7.16
  └─ Minority share,3,2,-3,1,0,1,1,1,-1,2,1,1,2
  └─ Profit excl Excep,4,2,6,2,28,2,5,1,31,4,1,-2,7
  └─ Profit for PE,6,4,3,3,28,4,6,2,30,5,2,-0,9
  └─ Profit for EPS,6,4,3,3,28,4,6,2,30,5,2,-0,9
  └─ YOY Profit Growth %,507%,302%,1133%,-90%,341%,-10%,94%,-37%,9%,40%,-66%,-119%,-70%
EPS in Rs,0.29,0.19,0.14,0.16,1.18,0.15,0.25,0.09,1.21,0.21,0.08,-0.02,0.34
Raw PDF,,,,,,,,,,,,,
