Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,201,164,166,151,152,172,202,204,118,107,94,54,139
  └─ YOY Sales Growth %,-14.32%,-29.10%,-26.83%,-15.05%,-24.22%,4.99%,21.50%,35.47%,-22.69%,-37.90%,-53.65%,-73.33%,17.97%
Expenses,180,136,142,120,147,157,183,194,150,101,88,56,148
  └─ Material Cost %,87%,79%,81%,76%,91%,86%,87%,90%,118%,87%,87%,89%,97%
  └─ Employee Cost %,2%,2%,2%,3%,4%,3%,2%,3%,5%,6%,5%,8%,5%
Operating Profit,21,28,24,30,5,16,19,10,-32,6,6,-2,-9
OPM %,10%,17%,15%,20%,3%,9%,9%,5%,-28%,6%,6%,-3%,-7%
Other Income,4,2,4,4,3,2,7,5,4,1,13,5,18
  └─ Other income normal,4.32,2.27,4.36,3.95,2.86,2.33,7.18,5.23,3.72,0.77,12.88,4.92,18.02
Interest,4,4,3,2,2,2,2,3,-1,1,2,1,1
Depreciation,5,10,8,15,-11,3,5,7,8,9,10,10,-4
Profit before tax,15,17,18,17,18,14,19,6,-36,-4,6,-7,11
Tax %,29%,16%,20%,19%,9%,11%,14%,26%,-11%,16%,-5%,2%,3%
Net Profit,11,14,14,14,16,12,16,4,-32,-5,7,-7,11
  └─ Minority share,0,0,0,0,0,0,-1,0,0,0,0,0,0
  └─ Profit excl Excep,11,14,14,14,16,12,16,4,-32,-5,7,-7,11
  └─ Profit for PE,11,14,14,14,16,12,15,4,-32,-5,7,-7,11
  └─ Profit for EPS,11,14,14,14,16,12,15,4,-32,-5,7,-7,11
  └─ YOY Profit Growth %,-6%,6%,-10%,3%,46%,-15%,4%,-71%,-303%,-138%,-54%,-282%,134%
EPS in Rs,0.59,0.76,0.66,0.61,0.70,0.51,0.62,0.17,-1.30,-0.18,0.27,-0.30,0.31
Raw PDF,,,,,,,,,,,,,
