Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,21,24,28,31,44,59,67,21,26,34,47,53,62
  └─ YOY Sales Growth %,,622%,372%,207%,105%,140%,139%,-32%,-40%,-43%,-30%,148%,135%
Expenses,15,17,19,21,29,38,44,15,18,24,33,38,49
  └─ Material Cost %,16%,6%,11%,34%,1%,-1%,39%,16%,23%,35%,41%,42%,59%
  └─ Employee Cost %,23%,28%,27%,26%,20%,22%,20%,43%,35%,28%,23%,21%,16%
Operating Profit,7,8,9,10,15,21,23,7,9,10,14,14,13
OPM %,31%,31%,32%,33%,34%,35%,35%,31%,33%,29%,29%,27%,21%
Other Income,0,0,0,1,1,1,2,2,2,1,2,5,6
  └─ Other income normal,0.12,0.40,0.49,0.68,1.09,1.40,2.22,2.00,1.76,1.47,2.00,4.55,6.48
Interest,0,0,0,0,0,0,0,0,0,0,0,0,0
Depreciation,1,2,2,2,3,1,1,2,2,1,2,3,3
Profit before tax,5,6,7,9,13,21,24,7,8,10,13,16,16
Tax %,25%,17%,32%,25%,24%,26%,24%,25%,37%,26%,27%,28%,23%
Net Profit,4,5,5,7,10,16,18,5,5,7,10,12,12
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,-0,0
  └─ Profit excl Excep,4,5,5,7,10,16,18,5,5,7,10,12,12
  └─ Profit for PE,4,5,5,7,10,16,18,5,5,7,10,12,12
  └─ Profit for EPS,4,5,5,7,10,16,18,5,5,7,10,12,12
  └─ YOY Profit Growth %,,3340%,733%,261%,161%,203%,263%,-21%,-48%,-54%,-46%,125%,135%
EPS in Rs,1.98,2.66,2.58,3.37,5.18,8.06,9.36,2.65,2.69,3.71,4.72,5.53,5.88
Raw PDF,,,,,,,,,,,,,
