Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,3003,1702,927,1295,2805,2401,1685,2133,3754,3449,1647,2943,4148
  └─ YOY Sales Growth %,55.04%,-6.78%,23.54%,-3.97%,-6.57%,41.09%,81.73%,64.77%,33.80%,43.64%,-2.24%,37.94%,10.49%
Expenses,2799,1570,868,1216,2586,2211,1574,1984,3472,3199,1563,2705,3856
  └─ Material Cost %,86%,83%,78%,80%,83%,82%,80%,81%,83%,84%,80%,80%,81%
  └─ Employee Cost %,2%,4%,6%,5%,3%,3%,5%,4%,2%,3%,6%,4%,4%
Operating Profit,204,132,60,78,220,191,111,150,282,250,84,237,291
OPM %,7%,8%,6%,6%,8%,8%,7%,7%,8%,7%,5%,8%,7%
Other Income,19,19,13,5,18,21,18,16,19,30,16,-48,84
  └─ Exceptional items,0,0,0,0,0,0,0,0,0,0,0,-103,64
  └─ Other income normal,19,19,13,5,18,21,18,16,19,30,16,55,20
Interest,37,45,37,37,48,52,49,54,55,63,77,79,65
Depreciation,39,43,45,47,51,55,57,59,58,62,70,91,99
Profit before tax,146,63,-9,0,138,104,24,53,189,154,-48,19,211
Tax %,26%,26%,-40%,270%,28%,28%,11%,30%,37%,31%,-33%,150%,23%
Net Profit,108,47,-6,-1,99,75,21,37,118,106,-32,-9,162
  └─ Minority share,-4,-1,-1,0,-4,-2,-2,-1,-2,-2,-1,-18,-28
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-73,49
  └─ Profit excl Excep,108,47,-6,-1,99,75,21,37,118,106,-32,63,113
  └─ Profit for PE,104,46,-7,-0,95,72,19,36,116,104,-33,45,93
  └─ Profit for EPS,104,46,-7,-0,95,72,19,36,116,104,-33,-27,134
  └─ YOY Profit Growth %,82%,9%,-133%,-103%,-9%,59%,376%,7573%,23%,44%,-271%,26%,-19%
EPS in Rs,30.86,13.55,-2.06,-0.14,28.10,21.48,5.69,10.61,34.32,30.66,-9.35,-7.74,38.04
Raw PDF,,,,,,,,,,,,,
