Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,8.92,23.84,50.59,67.76,90.65,41.96,115.51,40.72,22.37,48.97,17.31,26.04,21.37
  └─ YOY Sales Growth %,-73.25%,67.53%,255.52%,376.18%,916.26%,76.01%,128.33%,-39.91%,-75.32%,16.71%,-85.01%,-36.05%,-4.47%
Expenses,10.62,21.89,48.91,64.06,89.08,41.01,113.69,41.67,26.19,43.68,18.55,27.18,25.87
  └─ Material Cost %,115%,90%,96%,94%,98%,97%,98%,100%,113%,87%,98%,98%,110%
  └─ Employee Cost %,1%,1%,0%,0%,0%,0%,0%,1%,2%,1%,4%,4%,4%
Operating Profit,-1.70,1.95,1.68,3.70,1.57,0.95,1.82,-0.95,-3.82,5.29,-1.24,-1.14,-4.50
OPM %,-19.06%,8.18%,3.32%,5.46%,1.73%,2.26%,1.58%,-2.33%,-17.08%,10.80%,-7.16%,-4.38%,-21.06%
Other Income,0.08,0.05,0.22,0.11,0.05,0.00,0.20,0.05,0.07,0.05,0.18,0.03,0.18
  └─ Other income normal,0.08,0.05,0.22,0.11,0.05,0.00,0.20,0.05,0.07,0.05,0.18,0.03,0.18
Interest,0.20,0.15,0.13,0.16,0.18,0.02,0.20,0.09,0.08,0.24,0.26,0.13,0.38
Depreciation,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.03
Profit before tax,-1.84,1.83,1.75,3.63,1.43,0.91,1.80,-1.01,-3.85,5.09,-1.33,-1.25,-4.73
Tax %,0.00%,0.00%,0.00%,0.00%,12.59%,0.00%,-1.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,-1.84,1.83,1.75,3.63,1.25,0.92,1.84,-1.01,-3.85,5.08,-1.33,-1.25,-4.73
  └─ Minority share,0.12,-0.03,-0.28,-0.23,-0.15,-0.08,-0.20,0.02,0.00,-0.07,0.15,0.01,0.06
  └─ Profit excl Excep,-1.84,1.83,1.75,3.63,1.25,0.92,1.84,-1.01,-3.85,5.08,-1.33,-1.25,-4.73
  └─ Profit for PE,-1.72,1.80,1.47,3.40,1.10,0.84,1.64,-0.99,-3.85,5.01,-1.18,-1.24,-4.67
  └─ Profit for EPS,-1.72,1.80,1.47,3.40,1.10,0.84,1.64,-0.99,-3.85,5.01,-1.18,-1.24,-4.67
  └─ YOY Profit Growth %,-360.61%,140.91%,133.41%,177.27%,163.95%,-53.33%,11.56%,-129.12%,-450.00%,496.43%,-171.95%,-25.25%,-21.30%
EPS in Rs,-0.38,0.39,0.32,0.74,0.24,0.18,0.36,-0.22,-0.84,1.10,-0.26,-0.27,-1.02
Raw PDF,,,,,,,,,,,,,
