Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,47.27,65.40,57.89,55.91,65.47,83.17,88.07,79.13,85.49,101.08,98.97,83.39,91.60
  └─ YOY Sales Growth %,-23.42%,1.33%,10.62%,31.24%,38.50%,27.17%,52.13%,41.53%,30.58%,21.53%,12.38%,5.38%,7.15%
Expenses,48.93,63.77,56.74,53.25,61.65,76.43,79.80,72.84,78.15,92.84,91.80,79.81,85.19
  └─ Material Cost %,69%,70%,70%,65%,66%,68%,67%,66%,62%,66%,65%,64%,62%
  └─ Employee Cost %,12%,10%,11%,11%,10%,8%,8%,9%,11%,9%,10%,12%,11%
Operating Profit,-1.66,1.63,1.15,2.66,3.82,6.74,8.27,6.29,7.34,8.24,7.17,3.58,6.41
OPM %,-3.51%,2.49%,1.99%,4.76%,5.83%,8.10%,9.39%,7.95%,8.59%,8.15%,7.24%,4.29%,7.00%
Other Income,0.73,0.65,0.29,0.24,0.38,0.49,0.15,0.53,0.55,0.38,1.10,0.51,1.37
  └─ Other income normal,0.73,0.65,0.29,0.24,0.38,0.49,0.15,0.53,0.55,0.38,1.10,0.51,1.37
Interest,0.73,1.50,1.61,1.58,1.88,2.03,2.12,2.03,2.70,2.36,2.42,2.41,2.34
Depreciation,1.56,2.02,2.07,2.31,2.54,2.43,2.59,2.67,2.88,2.80,3.19,3.01,3.19
Profit before tax,-3.22,-1.24,-2.24,-0.99,-0.22,2.77,3.71,2.12,2.31,3.46,2.66,-1.33,2.25
Tax %,-65.84%,0.00%,-1.34%,10.10%,0.00%,10.83%,12.67%,55.66%,20.35%,8.09%,24.44%,4.51%,6.22%
Net Profit,-1.10,-1.24,-2.21,-1.09,-0.22,2.47,3.24,0.95,1.84,3.17,2.01,-1.38,2.12
  └─ Profit excl Excep,-1.10,-1.24,-2.21,-1.09,-0.22,2.47,3.24,0.95,1.84,3.17,2.01,-1.38,2.12
  └─ Profit for PE,-1.10,-1.24,-2.21,-1.09,-0.22,2.47,3.24,0.95,1.84,3.17,2.01,-1.38,2.12
  └─ Profit for EPS,-1.10,-1.24,-2.21,-1.09,-0.22,2.47,3.24,0.95,1.84,3.17,2.01,-1.38,2.12
  └─ YOY Profit Growth %,-300.00%,-487.50%,-127.84%,46.31%,80.00%,299.19%,246.61%,187.16%,936.36%,28.34%,-37.96%,-245.26%,15.22%
EPS in Rs,-1.94,-2.18,-3.89,-1.92,-0.39,4.35,5.70,1.67,3.24,5.58,3.54,-2.43,3.73
Raw PDF,,,,,,,,,,,,,
