Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,210,183,199,221,217,244,223,217,237,173,194,207,238
  └─ YOY Sales Growth %,17.84%,39.64%,20.28%,38.08%,3.43%,33.62%,12.04%,-1.47%,9.39%,-29.25%,-13.10%,-4.63%,0.05%
Expenses,170,161,175,185,188,212,192,191,209,159,195,206,211
  └─ Material Cost %,57%,61%,62%,55%,59%,61%,59%,57%,58%,57%,68%,69%,64%
  └─ Employee Cost %,8%,9%,9%,9%,8%,9%,9%,10%,9%,12%,13%,12%,9%
Operating Profit,40,22,23,35,29,32,30,26,28,14,-1,2,27
OPM %,19%,12%,12%,16%,13%,13%,14%,12%,12%,8%,-1%,1%,11%
Other Income,34,2,8,8,13,8,8,8,4,11,11,-2,8
  └─ Exceptional items,32.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.11,0.54
  └─ Other income normal,1.73,1.89,8.36,7.62,13.36,7.57,7.52,8.49,3.90,11.45,10.77,5.61,7.34
Interest,7,6,4,4,3,4,3,4,4,3,4,3,3
Depreciation,7,8,8,9,8,8,9,9,9,9,9,9,9
Profit before tax,59,11,20,30,30,28,26,22,19,14,-3,-12,23
Tax %,-0%,-0%,-0%,-0%,-10%,-1%,-0%,-0%,-0%,-0%,-0%,-0%,-0%
Net Profit,59,9,20,29,33,29,27,21,22,15,-6,-13,24
  └─ Profit from Associates,-0.02,-1.37,-0.22,-0.76,-0.55,1.08,1.34,-1.67,3.16,1.20,-2.39,-0.47,1.00
  └─ Exceptional items AT,32.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.11,0.54
  └─ Profit excl Excep,26.70,9.40,19.80,29.43,32.96,29.35,27.24,20.78,22.29,14.91,-5.72,-5.50,23.24
  └─ Profit for PE,26.70,9.40,19.80,29.43,32.96,29.35,27.24,20.78,22.29,14.91,-5.72,-5.50,23.24
  └─ Profit for EPS,59.14,9.40,19.80,29.43,32.96,29.35,27.24,20.78,22.29,14.91,-5.72,-12.61,23.78
  └─ YOY Profit Growth %,671.73%,162.62%,467.35%,287.75%,23.45%,212.23%,37.58%,-29.39%,-32.37%,-49.20%,-121.00%,-126.47%,4.26%
EPS in Rs,14.49,1.85,3.90,5.80,6.50,5.79,5.37,4.10,4.39,2.94,-1.13,-2.49,4.69
Raw PDF,,,,,,,,,,,,,
