Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,16.26,13.87,16.61,14.71,21.57,21.05,18.82,19.87,26.46,21.01,25.64,20.27,23.95
  └─ YOY Sales Growth %,43.13%,14.53%,11.40%,4.62%,32.66%,51.77%,13.31%,35.08%,22.67%,-0.19%,36.24%,2.01%,-9.49%
Expenses,14.57,12.08,13.99,13.16,17.64,17.74,16.50,17.76,23.01,18.13,21.28,19.41,21.86
  └─ Material Cost %,63%,64%,63%,64%,64%,64%,63%,65%,68%,62%,60%,66%,66%
  └─ Employee Cost %,12%,13%,12%,15%,11%,12%,13%,13%,9%,13%,11%,17%,13%
Operating Profit,1.69,1.79,2.62,1.55,3.93,3.31,2.32,2.11,3.45,2.88,4.36,0.86,2.09
OPM %,10.39%,12.91%,15.77%,10.54%,18.22%,15.72%,12.33%,10.62%,13.04%,13.71%,17.00%,4.24%,8.73%
Other Income,0.90,0.67,0.28,0.25,0.54,0.39,0.66,0.54,0.44,0.47,1.74,0.42,1.06
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.00
  └─ Other income normal,0.90,0.67,0.28,0.25,0.54,0.39,0.66,0.54,0.44,0.47,0.61,0.42,1.06
Interest,0.36,0.32,0.30,0.32,0.31,0.61,0.48,0.40,0.39,0.36,0.36,0.34,0.32
Depreciation,0.30,0.26,0.26,0.27,0.28,0.16,0.19,0.34,0.28,0.30,0.31,0.31,0.36
Profit before tax,1.93,1.88,2.34,1.21,3.88,2.93,2.31,1.91,3.22,2.69,5.43,0.63,2.47
Tax %,37.82%,27.66%,32.48%,7.44%,28.61%,21.84%,38.10%,22.51%,24.53%,30.86%,22.10%,28.57%,43.72%
Net Profit,1.20,1.36,1.57,1.12,2.78,2.28,1.43,1.48,2.43,1.87,4.23,0.44,1.39
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.00
  └─ Profit excl Excep,1.20,1.36,1.57,1.12,2.78,2.28,1.43,1.48,2.43,1.87,3.35,0.44,1.39
  └─ Profit for PE,1.20,1.36,1.57,1.12,2.78,2.28,1.43,1.48,2.43,1.87,3.35,0.44,1.39
  └─ Profit for EPS,1.20,1.36,1.57,1.12,2.78,2.28,1.43,1.48,2.43,1.87,4.23,0.44,1.39
  └─ YOY Profit Growth %,23.71%,9.68%,-18.65%,-40.43%,131.67%,67.65%,-8.92%,32.14%,-12.59%,-17.98%,134.27%,-70.27%,-42.80%
EPS in Rs,0.17,0.20,0.23,0.16,0.40,0.33,0.19,0.19,0.32,0.24,0.53,0.06,0.17
Raw PDF,,,,,,,,,,,,,
