Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,21.48,17.66,26.80,25.98,29.34,30.18,35.14,27.37,32.44,35.35,33.58,39.20,70.45
  └─ YOY Sales Growth %,-2%,-41%,40%,58%,37%,71%,31%,5%,11%,17%,-4%,43%,117%
Expenses,21.40,17.22,26.39,25.48,28.78,29.43,34.27,27.09,32.02,34.84,33.43,38.73,67.44
  └─ Material Cost %,91%,93%,95%,94%,95%,95%,95%,95%,95%,96%,96%,96%,94%
  └─ Employee Cost %,1%,1%,1%,1%,1%,0%,1%,1%,2%,1%,1%,1%,0%
Operating Profit,0.08,0.44,0.41,0.50,0.56,0.75,0.87,0.28,0.42,0.51,0.15,0.47,3.01
OPM %,0.37%,2.49%,1.53%,1.92%,1.91%,2.49%,2.48%,1.02%,1.29%,1.44%,0.45%,1.20%,4.27%
Other Income,0.14,0.19,0.25,0.14,0.15,0.12,0.13,0.55,1.33,0.25,0.70,0.39,-0.33
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.00,0.33,0.00
  └─ Other income normal,0.14,0.19,0.25,0.14,0.15,0.12,0.13,0.55,0.40,0.25,0.70,0.06,-0.33
Interest,0.19,0.22,0.30,0.28,0.27,0.38,0.36,0.22,0.26,0.16,0.24,0.23,0.15
Depreciation,0.16,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.13,0.14,0.14
Profit before tax,-0.13,0.26,0.21,0.21,0.28,0.33,0.48,0.45,1.33,0.45,0.48,0.49,2.39
Tax %,-38.46%,53.85%,-14.29%,23.81%,7.14%,30.30%,31.25%,35.56%,18.80%,24.44%,14.58%,34.69%,32.22%
Net Profit,-0.08,0.12,0.23,0.15,0.26,0.23,0.33,0.29,1.07,0.34,0.40,0.32,1.62
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,1,0,0,0,0
  └─ Profit excl Excep,-0,0,0,0,0,0,0,0,0,0,0,0,2
  └─ Profit for PE,-0,0,0,0,0,0,0,0,0,0,0,0,2
  └─ Profit for EPS,-0,0,0,0,0,0,0,0,1,0,0,0,2
  └─ YOY Profit Growth %,-200%,-43%,-8%,-12%,425%,92%,43%,93%,23%,48%,21%,-66%,406%
EPS in Rs,-0.05,0.07,0.13,0.09,0.15,0.13,0.19,0.17,0.63,0.20,0.23,0.19,0.95
Raw PDF,,,,,,,,,,,,,
