Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,248,290,303,302,336,391,429,415,469,457,478,477,501
  └─ YOY Sales Growth %,-8.80%,-6.68%,-0.52%,26.87%,35.72%,35.08%,41.89%,37.46%,39.56%,16.63%,11.27%,15.05%,6.89%
Expenses,207,247,258,250,284,333,363,348,389,381,400,397,419
  └─ Material Cost %,68%,70%,62%,58%,60%,61%,61%,57%,60%,61%,61%,60%,61%
  └─ Employee Cost %,8%,8%,11%,11%,11%,8%,8%,13%,8%,9%,8%,9%,9%
Operating Profit,41,42,45,51,52,58,66,67,80,75,78,81,82
OPM %,16%,15%,15%,17%,15%,15%,15%,16%,17%,16%,16%,17%,16%
Other Income,16,1,13,3,32,3,26,6,4,7,21,7,5
  └─ Other income normal,15.81,0.93,12.70,3.30,31.53,3.36,25.89,6.02,3.52,7.40,21.32,6.88,4.51
Interest,10,12,11,14,14,17,19,13,19,21,19,21,22
Depreciation,13,13,13,16,16,17,20,21,22,26,26,27,27
Profit before tax,34,19,33,25,54,28,53,39,42,37,54,40,37
Tax %,26%,25%,32%,38%,14%,30%,28%,26%,14%,37%,26%,29%,29%
Net Profit,25,14,22,16,46,19,38,29,36,23,40,28,27
  └─ Profit excl Excep,24.83,13.97,22.01,15.71,46.00,19.36,38.02,28.76,36.14,22.88,40.09,28.22,26.61
  └─ Profit for PE,24.83,13.97,22.01,15.71,46.00,19.36,38.02,28.76,36.14,22.88,40.09,28.22,26.61
  └─ Profit for EPS,24.83,13.97,22.01,15.71,46.00,19.36,38.02,28.76,36.14,22.88,40.09,28.22,26.61
  └─ YOY Profit Growth %,25.53%,19.40%,116.42%,29.51%,85.26%,38.58%,72.74%,83.07%,-21.43%,18.18%,5.44%,-1.88%,-26.37%
EPS in Rs,7.75,4.36,6.87,4.90,14.35,6.04,10.72,7.64,9.60,6.08,10.65,7.49,7.07
Raw PDF,,,,,,,,,,,,,
