Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,191,192,199,192,229,243,251,274,282,311,364,357,436
  └─ YOY Sales Growth %,10%,12%,18%,23%,20%,26%,26%,43%,23%,28%,45%,30%,55%
Expenses,187,189,191,185,222,232,245,268,272,300,349,346,412
  └─ Material Cost %,85%,87%,84%,83%,86%,85%,86%,88%,86%,87%,87%,86%,86%
  └─ Employee Cost %,2%,2%,2%,3%,2%,2%,2%,2%,2%,1%,1%,1%,2%
Operating Profit,4,3,8,7,8,11,7,6,10,11,14,11,23
OPM %,2%,2%,4%,4%,3%,4%,3%,2%,4%,3%,4%,3%,5%
Other Income,17,16,11,14,15,12,18,10,6,1,1,1,14
  └─ Other income normal,16.68,16.23,10.69,14.41,14.80,12.27,17.79,10.45,6.16,0.78,0.84,0.71,14.05
Interest,9,9,9,8,9,8,9,9,9,9,10,10,14
Depreciation,8,6,7,7,7,5,5,5,5,6,6,6,8
Profit before tax,4,3,4,6,7,10,11,2,2,-3,-1,-4,15
Tax %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit,4,4,4,6,7,10,11,2,2,-3,-1,-4,15
  └─ Profit from Associates,0,0,0,0,-0,0,0,0,-0,0,0,-0,-1
  └─ Profit excl Excep,4,4,4,6,7,10,11,2,2,-3,-1,-4,15
  └─ Profit for PE,4,4,4,6,7,10,11,2,2,-3,-1,-4,15
  └─ Profit for EPS,4,4,4,6,7,10,11,2,2,-3,-1,-4,15
  └─ YOY Profit Growth %,10%,-19%,426%,22%,57%,171%,166%,-68%,-69%,-133%,-109%,-285%,607%
EPS in Rs,1.33,1.15,1.23,2.01,2.09,3.11,3.29,0.65,0.64,-1.02,-0.29,-1.21,4.53
Raw PDF,,,,,,,,,,,,,
