Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,269,245,221,245,265,273,215,269,247,272,249,283,268
  └─ YOY Sales Growth %,12.27%,-3.30%,-12.34%,-7.98%,-1.51%,11.71%,-2.63%,9.90%,-7.00%,-0.50%,16.08%,5.05%,8.53%
Expenses,266,241,218,241,270,272,233,262,249,268,252,268,245
  └─ Material Cost %,76%,73%,72%,73%,78%,78%,80%,75%,77%,78%,77%,73%,68%
  └─ Employee Cost %,6%,7%,7%,7%,6%,6%,8%,6%,7%,7%,7%,7%,7%
Operating Profit,3,4,3,4,-5,2,-18,7,-2,4,-2,15,23
OPM %,1%,2%,1%,2%,-2%,1%,-8%,3%,-1%,1%,-1%,5%,8%
Other Income,3,2,2,2,2,2,31,1,2,2,1,1,3
  └─ Other income normal,2.85,1.84,1.66,1.71,1.97,2.12,31.37,1.03,2.03,2.00,1.24,1.42,3.20
Interest,3,3,4,4,4,4,4,5,5,6,6,7,6
Depreciation,4,4,4,4,5,5,5,5,5,5,5,5,5
Profit before tax,-1,-2,-3,-2,-12,-5,4,-2,-11,-5,-13,5,14
Tax %,-88%,-50%,-67%,-13%,-33%,-45%,85%,-37%,-27%,-30%,-26%,22%,25%
Net Profit,-0,-1,-1,-2,-8,-3,1,-1,-8,-3,-9,4,11
  └─ Minority share,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0
  └─ Profit excl Excep,-0,-1,-1,-2,-8,-3,1,-1,-8,-3,-9,4,11
  └─ Profit for PE,-0,-1,-1,-2,-8,-3,1,-1,-8,-4,-9,3,11
  └─ Profit for EPS,-0,-1,-1,-2,-8,-3,1,-1,-8,-4,-9,3,11
  └─ YOY Profit Growth %,-101%,-115%,68%,-135%,-19475%,-271%,150%,39%,1%,-30%,-1673%,393%,242%
EPS in Rs,-0.02,-0.31,-0.46,-0.77,-3.09,-1.14,0.23,-0.47,-3.06,-1.49,-3.67,1.37,4.34
Raw PDF,,,,,,,,,,,,,
