Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,10594,11865,12624,13572,12727,14069,14444,15973,14872,16360,16676,18101,17684
  └─ YOY Sales Growth %,20.57%,18.20%,18.67%,17.32%,20.13%,18.57%,14.42%,17.68%,16.86%,16.28%,15.45%,13.32%,18.91%
Expenses,9823,10830,11619,12453,11783,12848,13351,14755,13917,15061,15463,16638,16473
  └─ Material Cost %,86%,85%,85%,85%,86%,84%,85%,85%,86%,85%,85%,85%,85%
  └─ Employee Cost %,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%,2%
Operating Profit,772,1035,1005,1120,944,1221,1094,1217,955,1299,1214,1463,1211
OPM %,7%,9%,8%,8%,7%,9%,8%,8%,6%,8%,7%,8%,7%
Other Income,33,39,37,33,38,42,34,24,25,19,20,17,18
  └─ Other income normal,33.07,38.74,36.92,32.92,37.87,41.60,33.52,24.14,25.05,19.43,19.57,16.93,18.17
Interest,16,15,16,15,13,16,16,18,19,29,35,37,41
Depreciation,164,162,174,189,205,193,208,228,241,232,253,268,284
Profit before tax,625,897,852,949,763,1054,903,995,720,1057,945,1175,904
Tax %,26%,27%,27%,27%,26%,27%,27%,27%,24%,27%,28%,27%,27%
Net Profit,460,659,623,690,563,774,659,724,551,773,685,856,656
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,460,659,623,690,563,774,659,724,551,773,685,856,656
  └─ Profit for PE,460,659,624,691,563,774,660,724,551,773,685,856,657
  └─ Profit for EPS,460,659,624,691,563,774,660,724,551,773,685,856,657
  └─ YOY Profit Growth %,8%,2%,-9%,17%,22%,17%,6%,5%,-2%,-0%,4%,18%,19%
EPS in Rs,7.10,10.12,9.58,10.61,8.66,11.89,10.14,11.12,8.47,11.88,10.53,13.15,10.07
Raw PDF,,,,,,,,,,,,,
