Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,62.77,72.35,64.40,59.22,60.74,69.40,65.39,63.11,55.76,80.29,74.54,76.10,73.22
  └─ YOY Sales Growth %,11.33%,22.17%,-1.87%,-7.24%,-3.23%,-4.08%,1.54%,6.57%,-8.20%,15.69%,13.99%,20.58%,31.31%
Expenses,51.66,59.12,52.33,49.23,49.47,56.20,53.49,52.58,46.49,66.77,61.94,63.56,64.91
  └─ Material Cost %,44.75%,48.15%,43.46%,44.95%,33.65%,43.66%,42.90%,43.21%,36.48%,50.60%,42.76%,46.40%,49.49%
  └─ Employee Cost %,9.99%,8.83%,9.58%,9.66%,10.60%,9.18%,9.62%,10.85%,10.69%,8.03%,10.10%,7.23%,1.24%
Operating Profit,11.11,13.23,12.07,9.99,11.27,13.20,11.90,10.53,9.27,13.52,12.60,12.54,8.31
OPM %,17.70%,18.29%,18.74%,16.87%,18.55%,19.02%,18.20%,16.69%,16.62%,16.84%,16.90%,16.48%,11.35%
Other Income,0.40,0.11,0.36,0.15,0.20,0.15,0.35,0.92,0.30,0.68,0.77,0.27,1.21
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.28,-0.03
  └─ Other income normal,0.40,0.11,0.36,0.15,0.20,0.15,0.35,0.92,0.30,0.68,0.77,0.55,1.24
Interest,0.52,0.85,0.56,0.62,1.22,1.11,0.91,1.08,1.08,1.04,0.98,0.78,0.79
Depreciation,3.05,2.15,2.43,2.42,2.56,2.80,2.28,2.67,2.88,2.72,2.84,2.96,3.31
Profit before tax,7.94,10.34,9.44,7.10,7.69,9.44,9.06,7.70,5.61,10.44,9.55,9.07,5.42
Tax %,31.11%,25.15%,24.58%,38.59%,5.98%,25.21%,25.94%,24.42%,24.24%,25.67%,27.23%,29.22%,18.08%
Net Profit,5.47,7.74,7.12,4.35,7.24,7.07,6.71,5.82,4.25,7.77,6.95,6.43,4.44
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.20,-0.02
  └─ Profit excl Excep,5.47,7.74,7.12,4.35,7.24,7.07,6.71,5.82,4.25,7.77,6.95,6.63,4.46
  └─ Profit for PE,5.47,7.74,7.12,4.35,7.24,7.07,6.71,5.82,4.25,7.77,6.95,6.63,4.46
  └─ Profit for EPS,5.47,7.74,7.12,4.35,7.24,7.07,6.71,5.82,4.25,7.77,6.95,6.43,4.44
  └─ YOY Profit Growth %,34.07%,28.79%,14.10%,-10.86%,32.36%,-8.66%,-5.76%,33.79%,-41.30%,9.90%,3.58%,13.92%,4.94%
EPS in Rs,1.07,1.52,1.40,0.85,1.42,1.39,1.32,1.14,0.83,1.52,1.36,1.26,0.87
Raw PDF,,,,,,,,,,,,,
