Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,16.67,6.65,4.54,5.44,6.00,6.04,5.40,5.88,8.65,6.43,8.88,6.37,5.37
  └─ YOY Sales Growth %,,11.95%,-24.08%,-6.69%,-64.01%,-9.17%,18.94%,8.09%,44.17%,6.46%,64.44%,8.33%,-37.92%
Expenses,7.45,6.05,3.92,4.54,5.55,5.40,4.45,5.01,8.80,5.74,8.05,5.77,5.31
  └─ Material Cost %,26%,60%,53%,55%,66%,60%,51%,56%,49%,50%,62%,53%,54%
  └─ Employee Cost %,9%,17%,17%,15%,14%,14%,15%,14%,12%,15%,12%,17%,25%
Operating Profit,9.22,0.60,0.62,0.90,0.45,0.64,0.95,0.87,-0.15,0.69,0.83,0.60,0.06
OPM %,55.31%,9.02%,13.66%,16.54%,7.50%,10.60%,17.59%,14.80%,-1.73%,10.73%,9.35%,9.42%,1.12%
Other Income,0.42,0.78,0.51,0.31,0.45,0.83,0.38,0.49,0.97,0.45,1.34,0.08,1.58
  └─ Other income normal,0.42,0.78,0.51,0.31,0.45,0.83,0.38,0.49,0.97,0.45,1.34,0.08,1.58
Interest,0.16,0.16,0.30,0.07,0.22,0.20,0.19,0.18,0.21,0.16,1.15,-0.22,0.90
Depreciation,0.23,0.23,0.24,0.25,0.23,0.25,0.25,0.27,0.25,0.27,0.44,0.30,0.27
Profit before tax,9.25,0.99,0.59,0.89,0.45,1.02,0.89,0.91,0.36,0.71,0.58,0.60,0.47
Tax %,20.76%,26.26%,30.51%,31.46%,35.56%,32.35%,33.71%,23.08%,-8.33%,18.31%,36.21%,38.33%,31.91%
Net Profit,7.33,0.74,0.42,0.61,0.29,0.69,0.56,0.72,0.40,0.55,0.43,0.23,0.43
  └─ Profit from Associates,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.02,0.00,-0.03,0.06,-0.14,0.11
  └─ Minority share,0.00,0.00,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,7.33,0.74,0.42,0.61,0.29,0.69,0.56,0.72,0.40,0.55,0.43,0.23,0.43
  └─ Profit for PE,7.33,0.74,0.30,0.61,0.29,0.69,0.56,0.72,0.40,0.55,0.43,0.23,0.43
  └─ Profit for EPS,7.33,0.74,0.30,0.61,0.29,0.69,0.56,0.72,0.40,0.55,0.43,0.23,0.43
  └─ YOY Profit Growth %,,25.42%,-71.43%,96.77%,-96.04%,-6.76%,86.67%,18.03%,37.93%,-20.29%,-23.21%,-68.06%,7.50%
EPS in Rs,0.40,0.04,0.02,0.03,0.02,0.04,0.03,0.04,0.02,0.03,0.02,0.01,0.02
Raw PDF,,,,,,,,,,,,,
