Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,84,55,72,47,85,86,66,68,102,41,55,62,30
  └─ YOY Sales Growth %,-13%,40%,100%,166%,0%,56%,-8%,44%,21%,-52%,-17%,-8%,-71%
Expenses,168,89,74,73,192,90,87,72,145,68,63,66,49
  └─ Material Cost %,9%,9%,24%,37%,35%,88%,90%,84%,90%,86%,78%,77%,53%
  └─ Employee Cost %,10%,17%,14%,20%,12%,12%,17%,15%,11%,27%,21%,16%,30%
Operating Profit,-84,-34,-2,-26,-107,-5,-21,-4,-43,-27,-9,-3,-19
OPM %,-100%,-62%,-3%,-55%,-127%,-5%,-32%,-6%,-42%,-65%,-16%,-5%,-65%
Other Income,24,27,36,36,13,4,12,8,55,19,10,7,31
  └─ Exceptional items,0.24,6.67,0.00,33.98,-2.28,0.00,0.00,0.00,27.57,0.00,0.00,-1.75,-0.88
  └─ Other income normal,23.26,20.65,36.18,2.35,14.90,3.90,12.41,7.65,26.99,19.14,9.82,8.93,32.37
Interest,16,7,4,2,1,1,1,0,2,0,1,1,1
Depreciation,3,2,2,2,2,1,1,1,3,1,2,2,2
Profit before tax,-79,-16,29,8,-98,-3,-11,2,7,-9,-2,2,10
Tax %,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit,-79,-16,29,8,-98,-3,-11,1,7,-9,-1,2,10
  └─ Profit from Associates,0,0,-0,0,0,0,-0,-0,0,0,1,0,0
  └─ Exceptional items AT,0,7,0,34,-2,0,0,0,28,0,0,-2,-1
  └─ Profit excl Excep,-80,-22,29,-26,-96,-3,-11,1,-20,-9,-1,4,11
  └─ Profit for PE,-80,-22,29,-26,-96,-3,-11,1,-20,-9,-1,4,11
  └─ Profit for EPS,-79,-16,29,8,-98,-3,-11,1,7,-9,-1,2,10
  └─ YOY Profit Growth %,26%,-161%,346%,-37%,-20%,86%,-137%,106%,79%,-210%,88%,137%,154%
EPS in Rs,-6.05,-1.18,2.19,0.59,-7.48,-0.23,-0.82,0.11,0.56,-0.71,-0.10,0.14,0.77
Raw PDF,,,,,,,,,,,,,
