Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1292,1112,1113,1228,1188,1155,1118,1290,1265,1065,1107,1051,1240
  └─ YOY Sales Growth %,-3.17%,-1.51%,-9.20%,-6.20%,-8.04%,3.85%,0.50%,5.01%,6.51%,-7.82%,-1.00%,-18.52%,-2.05%
Expenses,1197,1045,1038,1171,1138,1080,1067,1202,1172,1032,1050,1043,1200
  └─ Material Cost %,70%,70%,70%,71%,71%,68%,69%,68%,68%,68%,68%,68%,69%
  └─ Employee Cost %,7%,8%,9%,8%,7%,8%,8%,8%,8%,9%,10%,9%,8%
Operating Profit,95,68,75,58,50,75,52,87,93,33,57,8,40
OPM %,7%,6%,7%,5%,4%,7%,5%,7%,7%,3%,5%,1%,3%
Other Income,20,20,6,43,22,11,15,13,38,24,8,-14,-46
  └─ Exceptional items,-1,-0,-4,0,0,0,0,0,21,-7,0,-29,-56
  └─ Other income normal,21,20,11,43,22,11,15,13,16,30,8,15,9
Interest,12,12,14,20,18,16,17,19,18,18,13,13,13
Depreciation,22,23,27,30,30,32,35,36,41,37,37,35,33
Profit before tax,80,53,41,50,24,38,15,45,71,2,16,-54,-52
Tax %,35%,29%,33%,26%,-20%,27%,12%,27%,17%,40%,36%,-37%,30%
Net Profit,52,37,27,37,29,28,13,33,59,1,10,-34,-68
  └─ Exceptional items AT,-1,-0,-4,0,0,0,0,0,17,-6,0,-13,4
  └─ Profit excl Excep,53,38,32,37,29,28,13,33,42,7,10,-21,-71
  └─ Profit for PE,53,38,32,37,29,28,13,33,42,7,10,-21,-71
  └─ Profit for EPS,52,37,27,37,29,28,13,33,59,1,10,-34,-68
  └─ YOY Profit Growth %,26%,-14%,-47%,-40%,-45%,-25%,-59%,-11%,45%,-76%,-24%,-164%,-268%
EPS in Rs,4.52,3.23,2.37,3.25,2.54,2.44,1.12,2.89,5.12,0.08,0.85,-2.96,-5.85
Raw PDF,,,,,,,,,,,,,
