Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,23.31,18.28,20.49,24.17,30.01,40.49,40.18,40.04,39.78,51.47,48.77,49.77,49.43
  └─ YOY Sales Growth %,,-33.09%,-25.33%,-17.45%,28.74%,121.50%,96.10%,65.66%,32.56%,27.12%,21.38%,24.30%,24.26%
Expenses,15.71,15.13,19.92,17.90,22.20,25.26,31.64,28.47,30.72,37.56,38.68,46.84,52.63
  └─ Material Cost %,13.17%,0.00%,0.00%,0.00%,0.00%,4.62%,6.67%,0.00%,0.00%,7.46%,0.00%,0.00%,0.00%
  └─ Employee Cost %,17.89%,14.61%,15.13%,12.37%,11.73%,9.43%,9.93%,10.44%,14.20%,14.22%,14.52%,15.79%,22.25%
Operating Profit,7.60,3.15,0.57,6.27,7.81,15.23,8.54,11.57,9.06,13.91,10.09,2.93,-3.20
OPM %,32.60%,17.23%,2.78%,25.94%,26.02%,37.61%,21.25%,28.90%,22.78%,27.03%,20.69%,5.89%,-6.47%
Other Income,5.41,-39.28,7.29,6.30,8.55,7.21,12.60,31.85,37.52,28.66,25.86,21.68,21.15
  └─ Exceptional items,0.00,-44.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,5.41,5.17,7.29,6.30,8.55,7.21,12.60,31.85,37.52,28.66,25.86,21.68,21.15
Interest,5.10,4.38,10.52,13.88,14.21,16.55,13.94,14.83,16.55,17.32,16.28,15.63,16.19
Depreciation,3.72,3.69,6.37,6.89,8.45,8.77,8.41,8.16,8.76,8.41,8.04,8.02,7.93
Profit before tax,4.19,-44.20,-9.03,-8.20,-6.30,-2.88,-1.21,20.43,21.27,16.84,11.63,0.96,-6.17
Tax %,-9.79%,-13.19%,-49.94%,-8.41%,-24.92%,-30.56%,14.05%,22.61%,34.23%,29.10%,32.85%,96.88%,-33.87%
Net Profit,4.60,-38.37,-4.51,-7.51,-4.73,-2.00,-1.38,15.82,13.99,11.94,7.82,0.02,-4.08
  └─ Minority share,1,1,5,4,3,4,4,4,3,-0,-1,-1,-1
  └─ Exceptional items AT,0,-44,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,5,5,-5,-8,-5,-2,-1,16,14,12,8,0,-4
  └─ Profit for PE,5,5,0,-3,-1,2,2,20,17,11,7,-1,-5
  └─ Profit for EPS,5,-38,0,-3,-1,2,2,20,17,11,7,-1,-5
  └─ YOY Profit Growth %,,-14%,-94%,-178%,-127%,-71%,924%,729%,1296%,629%,238%,-106%,-129%
EPS in Rs,,,0.01,-0.21,-0.10,0.11,0.13,1.23,1.08,0.71,0.45,-0.07,-0.31
Raw PDF,,,,,,,,,,,,,
