Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,712,753,879,896,1115,880,1009,1030,1045,459,786,890,780
  └─ YOY Sales Growth %,96.27%,154.97%,111.00%,39.01%,56.72%,16.82%,14.75%,14.96%,-6.35%,-47.79%,-22.12%,-13.54%,-25.31%
Expenses,620,657,759,773,970,743,870,887,898,400,683,778,701
  └─ Material Cost %,77%,77%,78%,77%,78%,74%,76%,75%,74%,65%,72%,73%,73%
  └─ Employee Cost %,2%,1%,1%,1%,1%,2%,2%,2%,2%,5%,3%,3%,3%
Operating Profit,91,97,121,123,146,137,139,143,147,59,103,113,79
OPM %,13%,13%,14%,14%,13%,16%,14%,14%,14%,13%,13%,13%,10%
Other Income,1,2,6,5,12,8,10,15,12,17,-0,9,2
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.40,0.00,-7.42
  └─ Other income normal,1.01,2.22,6.37,4.97,11.57,8.05,9.71,14.82,11.97,16.88,10.26,9.22,9.30
Interest,9,8,10,11,11,13,17,14,17,16,19,18,16
Depreciation,6,7,7,7,8,12,13,14,15,16,16,17,18
Profit before tax,78,84,110,110,139,120,119,130,127,44,68,87,46
Tax %,49%,25%,25%,26%,25%,23%,25%,26%,20%,29%,33%,28%,41%
Net Profit,39,63,82,81,105,92,89,96,103,31,45,62,27
  └─ Minority share,0,0,-0,-0,1,0,0,1,1,2,1,1,2
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,-7,0,-4
  └─ Profit excl Excep,39,63,82,81,105,92,89,96,103,31,52,62,32
  └─ Profit for PE,39,63,82,81,105,92,90,97,103,33,54,63,33
  └─ Profit for EPS,39,63,82,81,105,92,90,97,103,33,47,63,29
  └─ YOY Profit Growth %,184%,387%,241%,83%,168%,46%,9%,20%,-2%,-64%,-40%,-35%,-68%
EPS in Rs,1.01,1.57,2.05,1.98,2.55,2.23,2.11,2.29,2.43,0.77,1.10,1.47,0.67
Raw PDF,,,,,,,,,,,,,
