Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,140,40,43,57,264,161,148,113,134,173,69,72,71
  └─ YOY Sales Growth %,3.27%,3.04%,-13.60%,57.26%,88.15%,300.00%,245.85%,98.38%,-49.09%,7.56%,-53.32%,-36.35%,-47.10%
Expenses,136,25,26,44,255,120,101,78,243,90,110,114,132
  └─ Material Cost %,74%,13%,12%,29%,83%,54%,46%,52%,64%,34%,90%,82%,92%
  └─ Employee Cost %,12%,26%,26%,18%,8%,9%,10%,6%,10%,7%,11%,11%,16%
Operating Profit,4,15,17,13,9,41,47,34,-109,83,-41,-42,-61
OPM %,3%,38%,39%,22%,3%,25%,32%,30%,-81%,48%,-59%,-59%,-85%
Other Income,87,38,84,20,42,58,97,72,21,47,52,62,108
  └─ Exceptional items,0,0,0,0,0,0,0,18,-3,0,-4,6,0
  └─ Other income normal,87,38,84,20,42,58,97,54,23,47,56,56,108
Interest,2,1,1,8,6,2,20,-9,16,27,15,10,15
Depreciation,6,6,6,7,11,11,11,7,7,10,6,6,6
Profit before tax,83,47,95,18,34,86,113,109,-110,93,-10,4,26
Tax %,21%,14%,20%,32%,29%,19%,40%,15%,-21%,24%,30%,-52%,6%
Net Profit,66,40,76,12,24,70,68,93,-87,71,-13,6,24
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,3,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,18,-3,0,-4,6,0
  └─ Profit excl Excep,66,40,76,12,24,70,68,75,-85,71,-9,-0,24
  └─ Profit for PE,66,40,76,12,24,70,68,75,-85,71,-7,-0,24
  └─ Profit for EPS,66,40,76,12,24,70,68,93,-87,71,-11,6,24
  └─ YOY Profit Growth %,-45%,-77%,-65%,-85%,-63%,73%,-11%,507%,-447%,2%,-111%,-101%,129%
EPS in Rs,18.82,11.57,21.67,3.55,6.95,19.99,19.36,26.70,-24.87,20.36,-3.05,1.73,6.96
Raw PDF,,,,,,,,,,,,,
