Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,393,397,351,341,356,372,363,318,340,336,321,316,330
  └─ YOY Sales Growth %,-15.13%,-22.05%,-9.85%,4.57%,-9.22%,-6.18%,3.37%,-6.60%,-4.72%,-9.66%,-11.62%,-0.72%,-2.75%
Expenses,343,341,306,292,312,331,325,294,305,306,298,289,309
  └─ Material Cost %,59%,57%,56%,54%,58%,58%,57%,55%,58%,58%,59%,58%,61%
  └─ Employee Cost %,5%,6%,7%,7%,6%,7%,6%,7%,6%,7%,8%,7%,7%
Operating Profit,50,56,45,49,45,41,38,24,34,31,22,27,21
OPM %,13%,14%,13%,14%,13%,11%,10%,8%,10%,9%,7%,8%,6%
Other Income,3,5,5,6,25,9,8,9,6,7,10,1,14
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.39,0.00
  └─ Other income normal,2.94,4.64,4.63,5.83,24.71,9.34,8.41,9.08,5.62,6.60,10.18,6.20,13.90
Interest,0,0,0,0,0,0,1,0,0,0,0,0,0
Depreciation,14,13,13,13,13,13,13,14,13,14,14,14,14
Profit before tax,39,47,37,41,56,37,32,19,26,23,19,13,21
Tax %,26%,27%,26%,26%,25%,26%,-30%,32%,20%,25%,35%,31%,19%
Net Profit,28,34,27,30,42,27,42,13,21,17,12,9,17
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.44,0.00
  └─ Profit excl Excep,28.32,34.30,27.16,30.00,41.54,27.06,42.13,12.90,20.79,17.26,12.12,12.69,17.00
  └─ Profit for PE,28.32,34.30,27.16,30.00,41.54,27.06,42.13,12.90,20.79,17.26,12.12,12.69,17.00
  └─ Profit for EPS,28.32,34.30,27.16,30.00,41.54,27.06,42.13,12.90,20.79,17.26,12.12,9.25,17.00
  └─ YOY Profit Growth %,-58.91%,-48.41%,-23.99%,61.12%,46.68%,-21.11%,55.12%,-57.00%,-49.95%,-36.22%,-71.23%,-1.63%,-18.23%
EPS in Rs,1.70,2.06,1.63,1.80,2.49,1.62,2.52,0.77,1.24,1.03,0.73,0.55,1.02
Raw PDF,,,,,,,,,,,,,
