Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,729,811,875,986,1306,904,918,975,1016,953,1115,1121,1233
  └─ YOY Sales Growth %,47.16%,41.13%,34.40%,44.20%,79.13%,11.54%,4.91%,-1.11%,-22.18%,5.40%,21.51%,14.98%,21.34%
Expenses,298,318,369,434,679,373,400,422,457,389,449,465,484
  └─ Material Cost %,5.86%,7.33%,9.01%,7.65%,23.55%,4.08%,5.95%,5.63%,7.07%,5.04%,7.08%,5.95%,7.91%
  └─ Employee Cost %,8.28%,7.95%,8.35%,8.88%,5.66%,9.80%,9.64%,10.12%,8.56%,10.10%,9.64%,9.76%,7.40%
Operating Profit,431,492,506,552,627,531,518,553,560,564,667,656,750
OPM %,59%,61%,58%,56%,48%,59%,56%,57%,55%,59%,60%,59%,61%
Other Income,74,29,32,34,37,38,37,46,42,32,31,22,57
  └─ Exceptional items,48,0,0,0,0,-1,0,16,-3,0,0,-25,-4
  └─ Other income normal,26,29,32,34,37,38,37,30,45,32,31,47,61
Interest,97,96,96,104,100,103,103,103,94,95,92,102,97
Depreciation,65,63,66,66,76,77,78,81,90,93,91,86,89
Profit before tax,343,363,375,416,489,388,374,415,418,407,515,490,620
Tax %,14%,20%,19%,17%,20%,19%,22%,15%,17%,21%,26%,25%,22%
Net Profit,292,291,305,345,392,315,292,353,348,321,384,366,485
  └─ Profit from Associates,-1,1,1,1,3,1,2,2,1,1,1,-2,-0
  └─ Minority share,-38,-51,-53,-66,-65,-82,-74,-88,-79,-80,-80,-90,-82
  └─ Exceptional items AT,41,0,0,0,0,-0,0,14,-2,0,0,-19,-3
  └─ Profit excl Excep,251,291,305,345,392,315,292,339,350,321,384,385,489
  └─ Profit for PE,218,240,253,279,327,233,218,255,271,241,304,290,406
  └─ Profit for EPS,254,240,253,279,327,233,218,265,269,241,304,276,403
  └─ YOY Profit Growth %,108%,14%,36%,58%,50%,-3%,-14%,-9%,-17%,3%,39%,14%,50%
EPS in Rs,7.11,6.73,7.07,7.82,9.14,6.50,6.10,7.41,7.52,6.73,8.50,7.71,11.28
Raw PDF,,,,,,,,,,,,,
