Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,14,11,12,3,3,3,148,3,-143,2,0,0,0
  └─ YOY Sales Growth %,-7%,-30%,-30%,-82%,-82%,-77%,1156%,19%,-5736%,-33%,-100%,-99%,100%
Expenses,5,8,25,19,34,7,154,11,-113,6,3,5,4
  └─ Employee Cost %,-7%,24%,62%,224%,338%,94%,1%,232%,,91%,15000%,2950%,3300%
Operating Profit,9,3,-13,-17,-32,-4,-6,-8,-30,-5,-3,-4,-4
OPM %,62%,23%,-113%,-641%,-1248%,-175%,-4%,-267%,,-279%,-31800%,-11175%,-9050%
Other Income,328,46,-3,2,23,-1,677,70,64,48,6,-50,-4
  └─ Exceptional items,314.25,8.11,-3.16,-4.64,12.13,-9.93,573.77,1.20,5.29,0.00,5.50,-67.00,-35.89
  └─ Other income normal,13.53,37.59,0.00,6.36,10.89,9.03,103.18,68.94,58.95,47.81,0.03,16.57,31.75
Interest,-44,11,10,16,45,29,28,23,21,16,18,33,28
Depreciation,4,11,11,11,-0,0,0,0,0,0,0,0,0
Profit before tax,376,26,-37,-41,-53,-35,642,39,13,27,-16,-88,-36
Tax %,-0%,0%,-2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%
Net Profit,363,26,-36,-41,-53,-35,642,40,13,27,-16,-88,-36
  └─ Profit from Associates,-14,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0
  └─ Minority share,-0,-0,-0,-2,-11,-0,0,-0,-0,-0,-0,-0,-0
  └─ Exceptional items AT,314,8,-3,-5,12,-10,574,1,5,-0,6,-67,-36
  └─ Profit excl Excep,49,18,-33,-37,-65,-25,68,38,7,27,-21,-21,0
  └─ Profit for PE,49,18,-33,-39,-77,-25,69,38,7,27,-21,-21,0
  └─ Profit for EPS,363,26,-36,-44,-64,-35,643,40,13,27,-16,-88,-36
  └─ YOY Profit Growth %,342%,129%,-14%,-226%,-256%,-239%,310%,198%,110%,209%,-131%,-155%,-96%
EPS in Rs,17.56,1.26,-1.74,-2.12,-3.11,-1.69,31.04,1.92,0.62,1.32,-0.76,-4.26,-1.72
Raw PDF,,,,,,,,,,,,,
