Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,46962,42213,44584,41940,46269,42943,39684,41378,44819,43147,45152,45991,51180
  └─ YOY Sales Growth %,0.14%,10.84%,6.72%,7.17%,-1.48%,1.73%,-10.99%,-1.34%,-3.13%,0.48%,13.78%,11.15%,14.19%
Expenses,39031,35201,36722,34776,40243,37445,34309,35799,38684,35671,38125,39612,42716
  └─ Material Cost %,52%,51%,55%,49%,55%,52%,53%,54%,53%,49%,52%,56%,52%
  └─ Employee Cost %,2%,3%,2%,3%,2%,3%,3%,3%,3%,3%,3%,3%,3%
Operating Profit,7931,7012,7862,7164,6026,5498,5375,5579,6135,7476,7027,6379,8464
OPM %,17%,17%,18%,17%,13%,13%,14%,13%,14%,17%,16%,14%,17%
Other Income,465,331,826,194,242,164,-189,50,186,350,284,-256,18229
  └─ Exceptional items,0,0,589,0,0,0,-342,-103,-44,0,0,-529,17888
  └─ Other income normal,465,331,237,194,242,164,153,153,230,350,284,273,341
Interest,2138,1963,2084,1996,2062,2073,2130,2115,2094,2217,2413,2304,2168
Depreciation,2009,1900,2019,2059,2194,2209,2267,2336,2497,2537,2554,2362,2148
Profit before tax,4249,3480,4585,3303,2012,1380,789,1178,1730,3072,2344,1457,22377
Tax %,12%,30%,40%,26%,34%,37%,49%,39%,13%,28%,30%,-65%,14%
Net Profit,3741,2428,2773,2450,1322,867,404,719,1501,2209,1646,2410,19243
  └─ Minority share,-77,-90,-13,-35,-23,-22,35,-2,2,-25,-23,-271,-2873
  └─ Exceptional items AT,0,0,356,0,0,0,-171,-63,-24,0,0,-387,15383
  └─ Profit excl Excep,3741,2428,2417,2450,1322,867,575,782,1525,2209,1646,2797,3860
  └─ Profit for PE,3664,2338,2405,2415,1299,845,610,780,1527,2184,1623,2483,3284
  └─ Profit for EPS,3664,2338,2760,2415,1299,845,439,717,1503,2184,1623,2139,16370
  └─ YOY Profit Growth %,-1%,179%,277%,393%,-65%,-64%,-75%,-68%,18%,158%,166%,218%,115%
EPS in Rs,15.16,9.67,11.29,9.88,5.31,3.46,1.80,2.93,6.15,8.93,6.64,8.75,66.94
Raw PDF,,,,,,,,,,,,,
