Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,126.40,68.94,89.27,87.03,109.38,80.83,59.41,107.65,120.82,113.34,136.64,135.83,184.64
  └─ YOY Sales Growth %,-6%,27%,-9%,-12%,-13%,17%,-33%,24%,10%,40%,130%,26%,53%
Expenses,111.33,67.08,80.81,78.28,105.51,79.67,56.38,98.88,109.83,105.36,128.14,131.86,173.68
  └─ Material Cost %,67%,64%,64%,65%,68%,67%,57%,65%,67%,69%,70%,72%,71%
  └─ Employee Cost %,11%,19%,14%,15%,13%,17%,24%,14%,10%,14%,13%,14%,11%
Operating Profit,15.07,1.86,8.46,8.75,3.87,1.16,3.03,8.77,10.99,7.98,8.50,3.97,10.96
OPM %,11.92%,2.70%,9.48%,10.05%,3.54%,1.44%,5.10%,8.15%,9.10%,7.04%,6.22%,2.92%,5.94%
Other Income,5.03,1.01,0.35,0.86,0.08,0.63,-17.70,38.76,0.26,-11.50,3.40,0.03,7.62
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,-17.73,37.91,0.19,-11.62,2.66,0.00,4.65
  └─ Other income normal,5.03,1.01,0.35,0.86,0.08,0.63,0.03,0.85,0.07,0.12,0.74,0.03,2.97
Interest,4.57,3.01,2.74,2.67,6.80,1.89,3.01,1.40,1.73,1.10,1.03,0.72,2.25
Depreciation,3.41,3.82,3.60,4.17,4.05,4.32,4.29,4.25,5.09,4.74,4.76,6.16,5.37
Profit before tax,12.12,-3.96,2.47,2.77,-6.90,-4.42,-21.97,41.88,4.43,-9.36,6.11,-2.88,10.96
Tax %,23.43%,-15.15%,41.30%,39.71%,8.41%,-7.69%,66.91%,0.50%,193.45%,12.61%,29.95%,-4.86%,33.94%
Net Profit,9.28,-3.35,1.45,1.67,-7.48,-4.08,-36.68,41.67,-4.14,-10.54,4.29,-2.74,7.24
  └─ Minority share,0,0,0,0,0,0,11,0,0,0,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,-5,37,-0,-10,2,0,3
  └─ Profit excl Excep,9,-3,1,2,-7,-4,-31,5,-4,-1,2,-3,4
  └─ Profit for PE,9,-3,1,2,-7,-4,-22,5,-4,-1,2,-3,4
  └─ Profit for EPS,9,-3,1,2,-7,-4,-26,42,-4,-11,4,-3,7
  └─ YOY Profit Growth %,-7%,68%,-77%,518%,-180%,-22%,-1632%,180%,50%,84%,111%,-159%,213%
EPS in Rs,1.43,-0.52,0.22,0.26,-1.15,-0.63,-4.01,6.42,-0.49,-1.25,0.51,-0.31,0.82
Raw PDF,,,,,,,,,,,,,
