Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,7.92,6.21,6.30,3.78,4.77,0.56,5.07,7.85,4.71,7.36,16.86,7.83,12.95
  └─ YOY Sales Growth %,4068%,3168%,121%,-50%,-40%,-91%,-20%,108%,-1%,1214%,233%,-0%,175%
Expenses,7.72,6.06,6.29,3.89,4.69,0.70,5.03,7.92,5.35,7.44,16.92,8.02,13.08
  └─ Material Cost %,95%,96%,99%,99%,83%,100%,98%,99%,99%,99%,99%,100%,100%
  └─ Employee Cost %,0%,0%,0%,0%,0%,2%,0%,0%,0%,0%,0%,0%,0%
Operating Profit,0.20,0.15,0.01,-0.11,0.08,-0.14,0.04,-0.07,-0.64,-0.08,-0.06,-0.19,-0.13
OPM %,2.53%,2.42%,0.16%,-2.91%,1.68%,-25.00%,0.79%,-0.89%,-13.59%,-1.09%,-0.36%,-2.43%,-1.00%
Other Income,0.14,1.30,0.79,0.69,0.13,0.84,1.40,1.46,1.46,1.23,1.34,1.49,0.92
  └─ Other income normal,0.14,1.30,0.79,0.69,0.13,0.84,1.40,1.46,1.46,1.23,1.34,1.49,0.92
Interest,0.01,0.00,0.01,0.08,0.02,0.02,0.06,0.10,0.01,0.02,0.08,0.09,0.10
Depreciation,0.00,0.00,0.04,0.02,0.05,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.10
Profit before tax,0.33,1.45,0.75,0.48,0.14,0.66,1.36,1.27,0.79,1.12,1.18,1.19,0.59
Tax %,18.18%,4.83%,2.67%,25.00%,150.00%,4.55%,11.03%,7.87%,16.46%,12.50%,8.47%,8.40%,-50.85%
Net Profit,0.27,1.38,0.73,0.35,-0.08,0.63,1.21,1.17,0.66,0.98,1.08,1.10,0.90
  └─ Profit excl Excep,0.27,1.38,0.73,0.35,-0.08,0.63,1.21,1.17,0.66,0.98,1.08,1.10,0.90
  └─ Profit for PE,0.27,1.38,0.73,0.35,-0.08,0.63,1.21,1.17,0.66,0.98,1.08,1.10,0.90
  └─ Profit for EPS,0.27,1.38,0.73,0.35,-0.08,0.63,1.21,1.17,0.66,0.98,1.08,1.10,0.90
  └─ YOY Profit Growth %,-51.79%,126.23%,-43.41%,-41.67%,-129.63%,-54.35%,65.75%,234.29%,925.00%,55.56%,-10.74%,-5.98%,36.36%
EPS in Rs,0.35,1.80,0.95,0.46,-0.10,0.82,1.57,1.17,0.64,0.90,0.99,1.01,0.83
Raw PDF,,,,,,,,,,,,,
