Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,875,928,987,923,943,879,867,1011,918,960,1035,1092,932
  └─ YOY Sales Growth %,47.89%,54.14%,64.39%,43.12%,7.83%,-5.30%,-12.14%,9.51%,-2.68%,9.28%,19.41%,8.04%,1.56%
Expenses,828,795,839,806,795,725,760,886,825,858,926,949,845
  └─ Material Cost %,62%,59%,60%,60%,57%,55%,60%,63%,59%,63%,63%,61%,58%
  └─ Employee Cost %,10%,10%,9%,11%,10%,11%,11%,9%,12%,9%,9%,9%,11%
Operating Profit,47,133,148,117,148,154,107,125,93,102,109,143,87
OPM %,5%,14%,15%,13%,16%,18%,12%,12%,10%,11%,11%,13%,9%
Other Income,-654,3,3,1,-322,3,15,7,1,1,1,2,-531
  └─ Exceptional items,-661,0,0,0,-326,0,0,0,0,0,0,0,-556
  └─ Other income normal,7,3,3,1,4,3,15,7,1,1,1,2,25
Interest,34,26,9,16,13,11,10,13,9,8,9,11,8
Depreciation,42,46,44,48,44,48,50,55,47,47,49,49,51
Profit before tax,-683,64,98,54,-231,98,62,64,38,48,52,84,-503
Tax %,-1%,26%,27%,27%,12%,26%,26%,26%,4%,26%,26%,26%,3%
Net Profit,-679,47,72,39,-258,73,46,48,36,35,38,62,-518
  └─ Minority share,0,-0,-0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,-658,0,0,0,-299,0,0,0,0,0,0,0,-541
  └─ Profit excl Excep,-21,47,72,39,41,73,46,48,36,35,38,62,23
  └─ Profit for PE,-21,47,71,39,41,73,46,48,36,35,38,62,23
  └─ Profit for EPS,-679,47,71,39,-258,73,46,48,36,35,38,62,-518
  └─ YOY Profit Growth %,-121%,-43%,-1%,-33%,298%,56%,-36%,21%,-12%,-52%,-16%,29%,-37%
EPS in Rs,-36.11,2.26,3.45,1.91,-12.49,3.53,2.22,2.30,1.75,1.71,1.86,2.98,-25.09
Raw PDF,,,,,,,,,,,,,
