bm_symbol,bm_date,bm_purpose,bm_desc,sm_indusrty,bm_timestamp,sm_name,sm_isin,diff,sysTime,attFileSize,attachment,intimationType,ixbrl,ixbrlFileSize,meetingType,oriiginalMeetingDate,proposedMeetingDate,symbol,company_name,bm_source
BRITANNIA,06-Feb-2024,BRITANNIA INDUSTRIES LIMITED has informed the Exchange about Board Meeting to be held on 06-Feb-2024 to inter-alia consider and approve the Unaudited Financial results of the Company for the Quarterly ended December 2023 .,Board Meeting Intimation,Food And Food Processing,29-Jan-2024 15:11:34,Britannia Industries Limited,INE216A01014,00:01:28,29-Jan-2024 15:13:02,,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_17428_1037542_29012024031132_WEB.xml,,,,,,,,,
BRITANNIA,02-Jul-2024,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on July 02, 2024.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,04-Aug-2023,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on August 04, 2023.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,01-Nov-2023,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding Outcome of Board Meeting held on November 01, 2023.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,04-Nov-2022,Outcome of Board Meeting,Britannia Industries Limited  has informed the Exchange about Board Meeting held on 04-Nov-2022 to consider financial statements for the period ended September 2022,,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,04-Aug-2022,Outcome of Board Meeting,Britannia Industries Limited  has informed the Exchange about Board Meeting held on 04-Aug-2022 to consider financial statements for the period ended June 2022. ,,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,08-Nov-2021,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on November 08, 2021.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,05-Feb-2021,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on February 05, 2021.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,07-Feb-2020,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on February 07, 2020.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,02-Jun-2020,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on Jun 02, 2020.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,11-Nov-2019,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on November 11, 2019.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,07-Feb-2019,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on February 07, 2019.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,12-Nov-2018,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on November 12, 2018.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,12-Feb-2018,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding Outcome of Board Meeting held on February 12, 2018.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,08-Oct-2018,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding Outcome of Board Meeting held on October 07, 2018.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,06-Aug-2018,Outcome of Board Meeting,Revised intimation on Issuance of Bonus Debentures,,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,11-Nov-2017,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding Outcome of Board Meeting held on November 11, 2017.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,10-Feb-2016,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding Outcome of Board Meeting held on February 09, 2016.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,31-Mar-2026,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding Outcome of Board Meeting held on 31st March, 2026.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,28-Jan-2022,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on January 28, 2022.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,30-Jul-2021,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on July 30, 2021.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,27-Apr-2021,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on April 27, 2021.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,19-Oct-2020,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on October 19, 2020.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,17-Aug-2020,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on August 17, 2020 for enhancement of limit for Issuance of Commercial Paper, from time to time, from Rs. 800 Crores to Rs. 1,279 Crores.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,17-Jul-2020,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding  Board meeting held on July 17, 2020.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,23-Aug-2018,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange regarding Outcome of Board Meeting held on August 23, 2018.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
BRITANNIA,25-Mar-2014,Outcome of Board Meeting,"Britannia Industries Limited has informed the Exchange that  Ms. Vinita Bali will be retiring as scheduled as Managing Director of the Company with effect from the close of business on March 31, 2014 when she will also cease to be a Director of the Company. Further, the Board of Directors at its Meeting held on March 25, 2014, has appointed Mr. Varun Berry as Managing Director of the Company with effect from April 01, 2014.",,,Britannia Industries Limited,INE216A01014,,,,,,,,,,,BRITANNIA,,announcements
