bm_date,bm_purpose,bm_desc,attachment
02-Sep-2026 22:16:50,Outcome of Board Meeting,"Persistent Systems Limited has informed the Exchange regarding Outcome of Board Meeting held on September 02, 2026.",https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_02092026221625_PersistentSEOutcomeoftheBMSeptember22026signed.pdf
05-Aug-2026 00:11:20,Shareholders meeting,"Persistent Systems Limited has informed the Exchange regarding voting results of  Annual General Meeting held on August 03, 2026",https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_05082026001056_PSLVotingResultAGMAugust32026Sd.pdf
02-Aug-2026 14:41:28,Outcome of Board Meeting,"Persistent Systems Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/PERSISTENTUSER1_02082026144059_PSLBMOutcomeJune302026093signed.pdf
