bm_date,bm_purpose,bm_desc,attachment
07-Aug-2026 20:15:15,Shareholders meeting,"Cummins India Limited has informed the Exchange regarding voting results of  Annual General Meeting held on August 06, 2026",https://nsearchives.nseindia.com/corporate/CUMMINSIND_07082026201251_SEIntimationVRScrutinizerReport.pdf
07-Aug-2026 18:37:14,Copy of Newspaper Publication,"Cummins India Limited has informed the Exchange about Copy of Newspaper Publication regarding unaudited financial results of the Company for quarter ended June 30, 2026.",https://nsearchives.nseindia.com/corporate/CUMMINSIND_07082026183707_NewspaperAdFRFinal.pdf
05-Aug-2026 17:02:10,Outcome of Board Meeting,"Cummins India Limited has submitted to the Exchange, the financial results for the period ended Jun 30, 2026.",https://nsearchives.nseindia.com/corporate/CILINDIA_05082026165940_SEintimationOutcome05082026FINAL.pdf
