exDate,recDate,subject,faceVal
01-Jul-2026 12:12:02,01-Jul-2026 12:12:02,Copy of Newspaper Publication,1
28-May-2026 17:07:34,28-May-2026 17:07:34,Copy of Newspaper Publication,1
27-May-2026 14:57:45,27-May-2026 14:57:45,General Updates,1
27-May-2026 14:28:51,27-May-2026 14:28:51,Record Date,1
27-May-2026 14:25:00,27-May-2026 14:25:00,Dividend,1
02-Apr-2026 21:04:35,02-Apr-2026 21:04:35,Updates,1
06-Feb-2026 15:16:38,06-Feb-2026 15:16:38,Copy of Newspaper Publication,1
04-Feb-2026 20:36:54,04-Feb-2026 20:36:54,Dividend,1
04-Feb-2026 20:25:02,04-Feb-2026 20:25:02,Record Date,1
04-Feb-2026 20:14:06,04-Feb-2026 20:14:06,Dividend,1
24-Sep-2025 23:39:59,24-Sep-2025 23:39:59,Updates,1
03-Jul-2025 18:22:39,03-Jul-2025 18:22:39,Copy of Newspaper Publication,1
28-May-2025 20:51:09,28-May-2025 20:51:09,Dividend,1
28-May-2025 20:27:34,28-May-2025 20:27:34,Record Date,1
28-May-2025 20:24:39,28-May-2025 20:24:39,Dividend,1
01-Apr-2025 18:45:14,01-Apr-2025 18:45:14,Updates,1
05-Feb-2025 20:53:03,05-Feb-2025 20:53:03,Dividend,1
05-Feb-2025 20:07:16,05-Feb-2025 20:07:16,Record Date,1
05-Feb-2025 19:45:02,05-Feb-2025 19:45:02,Dividend,1
18-Sep-2024 18:34:35,18-Sep-2024 18:34:35,Updates,1
03-Jul-2024 18:36:56,03-Jul-2024 18:36:56,Copy of Newspaper Publication,1
29-May-2024 21:19:11,29-May-2024 21:19:11,Dividend Updates,1
29-May-2024 21:17:34,29-May-2024 21:17:34,Record Date,1
29-May-2024 21:00:30,29-May-2024 21:00:30,Dividend,1
09-Feb-2024 18:02:14,09-Feb-2024 18:02:14,Copy of Newspaper Publication,1
07-Feb-2024 21:12:40,07-Feb-2024 21:12:40,Dividend Updates,1
07-Feb-2024 20:56:57,07-Feb-2024 20:56:57,Record Date,1
07-Feb-2024 20:44:04,07-Feb-2024 20:44:04,Dividend,1
07-Jul-2023 20:25:43,07-Jul-2023 20:25:43,Record Date,1
24-May-2023 14:32:34,24-May-2023 14:32:34,Record Date,1
24-May-2023 14:29:13,24-May-2023 14:29:13,Date of payment of dividend,1
24-May-2023 14:27:32,24-May-2023 14:27:32,Dividend,1
08-Feb-2023 21:57:09,08-Feb-2023 21:57:09,Dividend,1
08-Feb-2023 20:20:03,08-Feb-2023 20:20:03,Date of payment of dividend,1
08-Feb-2023 20:18:31,08-Feb-2023 20:18:31,Record Date,1
08-Feb-2023 20:17:03,08-Feb-2023 20:17:03,Dividend,1
16-Jul-2022 17:38:39,16-Jul-2022 17:38:39,Record Date,1
26-May-2022 20:49:29,26-May-2022 20:49:29,Dividend,1
26-May-2022 20:48:20,26-May-2022 20:48:20,Outcome of Board Meeting,1
26-May-2022 20:48:18,26-May-2022 20:48:18,Dividend,1
26-May-2022 20:22:53,26-May-2022 20:22:53,Record Date,1
10-Feb-2022 20:46:08,10-Feb-2022 20:46:08,Financial Results Updates,1
