Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,2033,2351,2628,3466,4231,4888,4182,5727,6908,8121,9736,11748
  └─ Sales Growth %,,15.64%,11.80%,31.85%,22.09%,15.52%,-14.45%,36.96%,20.62%,17.55%,19.89%,20.66%
Expenses,1839,2108,2360,3126,3790,4391,3726,5138,6206,7267,8745,10519
  └─ Material Cost %,73%,69%,61%,60%,63%,63%,65%,71%,73%,72%,75%,75%
    └─ Raw material cost,1518,1585,1637,2115,2781,3192,2615,4409,5056,5929,7687,9324
    └─ Change in inventory,-39,46,-43,-33,-108,-133,113,-326,8,-88,-431,-457
  └─ Manufacturing Cost %,7%,8%,18%,19%,15%,16%,14%,10%,9%,10%,8%,0%
  └─ Employee Cost %,3%,4%,4%,4%,4%,5%,4%,4%,3%,3%,3%,3%
  └─ Other Cost %,8%,9%,6%,7%,7%,7%,6%,5%,5%,5%,4%,11%
Operating Profit,194,243,269,339,441,497,456,589,702,854,991,1229
OPM %,10%,10%,10%,10%,10%,10%,11%,10%,10%,11%,10%,10%
Other Income,5,6,10,9,7,17,20,15,32,32,72,159
  └─ Exceptional items,3,0,-0,-0,-0,-0,-0,0,0,-0,1,0
  └─ Other income normal,2,6,10,9,7,17,20,15,32,32,71,159
Interest,121,127,124,112,136,129,57,40,35,44,56,64
Depreciation,25,25,28,32,34,57,58,55,57,61,70,91
Profit before tax,53,96,126,204,278,328,361,508,642,781,937,1232
Tax %,35%,35%,26%,29%,35%,22%,25%,26%,26%,26%,26%,25%
Net Profit,34,63,94,145,181,256,270,376,477,581,696,918
  └─ Minority share,0,0,0,-0,0,0,-0,0,0,0,0,0
  └─ Exceptional items AT,2,0,-0,-0,-0,-0,-0,0,0,-0,1,0
  └─ Profit excl Excep,33,63,94,145,181,256,270,376,477,581,696,918
  └─ Profit for PE,33,63,94,145,181,256,270,376,477,581,696,918
  └─ Profit for EPS,34,63,94,145,181,256,270,376,477,581,696,918
  └─ Profit Growth %,,92%,50%,55%,25%,42%,5%,39%,27%,22%,20%,32%
EPS in Rs,4.43,8.10,12.04,18.47,22.92,28.64,29.92,41.73,52.93,64.35,72.88,96.07
Dividend Payout %,9%,6%,5%,5%,5%,5%,7%,6%,6%,5%,5%,5%
