Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,1669,1661,1529,1599,1811,1596,494,985,2019,2511,2743,2940
  └─ Sales Growth %,7.86%,-0.47%,-7.96%,4.59%,13.26%,-11.85%,-69.08%,99.64%,104.90%,24.39%,9.23%,7.16%
Expenses,1338,1315,1265,1298,1405,1301,847,1019,1419,1584,1715,1916
  └─ Material Cost %,13.27%,14.12%,14.56%,14.10%,13.50%,12.49%,14.83%,13.48%,9.53%,9.09%,8.99%,9.39%
    └─ Raw material cost,221,234,223,225,244,199,73,133,192,228,247,276
  └─ Manufacturing Cost %,17.03%,16.06%,18.08%,17.37%,16.99%,19.18%,38.85%,19.57%,14.08%,12.51%,12.22%,0.00%
  └─ Employee Cost %,26.14%,26.87%,28.71%,29.55%,27.10%,29.91%,70.03%,37.98%,21.36%,19.59%,19.85%,20.64%
  └─ Other Cost %,23.71%,22.15%,21.41%,20.19%,19.98%,19.94%,48.01%,32.40%,25.34%,21.89%,21.46%,35.14%
Operating Profit,331,345,263,300,406,295,-354,-34,599,927,1028,1024
OPM %,20%,21%,17%,19%,22%,18%,-72%,-3%,30%,37%,37%,35%
Other Income,28,41,61,121,8,73,49,100,16,141,156,91
  └─ Exceptional items,-1,-19,-41,-1,-73,-5,-5,41,-81,-7,-39,-132
  └─ Other income normal,29,60,101,123,81,78,53,59,97,148,195,223
Interest,46,28,18,23,50,56,41,35,36,19,21,23
Depreciation,168,133,128,117,133,146,129,124,126,131,134,143
Profit before tax,145,224,178,281,231,166,-476,-93,454,917,1028,949
Tax %,54%,36%,34%,30%,36%,1%,-21%,2%,27%,26%,25%,31%
Net Profit,76,143,118,196,149,165,-375,-95,329,678,770,657
  └─ Profit from Associates,9,0,0,0,0,0,0,0,0,0,0,0
  └─ Minority share,-13,-12,-15,-17,-17,-16,6,-2,-15,-39,-30,-29
  └─ Exceptional items AT,0,-19,-23,-1,-46,-4,-5,52,-52,-6,-29,-92
  └─ Profit excl Excep,76,162,141,197,195,169,-371,-147,381,683,799,749
  └─ Profit for PE,63,148,123,180,172,152,-365,-150,364,644,768,716
  └─ Profit for EPS,63,131,103,179,132,149,-370,-97,315,639,739,628
  └─ Profit Growth %,-40%,135%,-17%,46%,-4%,-12%,-339%,59%,343%,77%,19%,-7%
EPS in Rs,1.01,2.10,1.65,2.87,2.10,2.38,-5.91,-1.56,5.03,10.22,11.82,10.05
Dividend Payout %,100%,48%,50%,29%,39%,0%,0%,0%,22%,12%,13%,15%
