Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,234,237,215,225,240,330,358,485,660,687,807,968
  └─ Sales Growth %,-11.98%,1.41%,-9.18%,4.46%,6.59%,37.71%,8.46%,35.36%,36.19%,4.09%,17.47%,19.93%
Expenses,200,195,174,178,201,282,313,415,572,604,744,912
  └─ Material Cost %,56%,55%,52%,49%,56%,58%,58%,57%,61%,57%,56%,61%
    └─ Raw material cost,129,126,110,110,135,193,209,279,407,395,454,585
    └─ Change in inventory,1,4,1,-0,-1,-1,0,-3,-5,-5,-1,1
  └─ Manufacturing Cost %,2%,4%,2%,2%,2%,3%,1%,1%,1%,3%,3%,0%
  └─ Employee Cost %,17%,15%,16%,16%,15%,15%,17%,17%,16%,20%,20%,20%
  └─ Other Cost %,11%,8%,11%,13%,11%,10%,12%,11%,8%,8%,13%,13%
Operating Profit,34,42,41,47,39,48,45,70,88,83,63,56
OPM %,15%,18%,19%,21%,16%,14%,12%,14%,13%,12%,8%,6%
Other Income,11,5,2,1,8,6,4,26,-41,1,37,19
  └─ Exceptional items,0.19,-0.53,-0.37,-3.23,3.51,0.00,0.00,23.80,-46.84,0.00,-7.66,-1.30
  └─ Other income normal,10.84,5.68,1.94,4.04,4.12,5.58,4.06,2.56,5.66,1.17,44.60,20.41
Interest,16,19,16,5,10,7,4,3,4,5,10,12
Depreciation,28,22,21,23,22,22,22,20,17,16,30,20
Profit before tax,1,6,5,19,15,24,24,74,26,63,61,44
Tax %,123%,31%,106%,47%,15%,20%,18%,17%,74%,27%,47%,18%
Net Profit,-0,4,-0,10,12,19,19,61,7,46,32,36
  └─ Profit from Associates,0.00,0.00,-0.05,-0.03,0.00,0.03,0.02,0.02,0.03,0.00,0.00,0.00
  └─ Minority share,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.41,-4.30,-0.03
  └─ Exceptional items AT,-0.10,-0.35,0.02,-1.35,2.48,0.00,0.00,19.20,-46.84,0.00,-4.06,-0.43
  └─ Profit excl Excep,-0.21,4.52,-0.37,11.32,9.89,19.25,19.25,41.83,53.76,45.84,36.17,35.98
  └─ Profit for PE,0.00,4.52,-0.37,11.32,9.89,19.25,19.25,41.83,53.76,41.43,31.33,35.95
  └─ Profit for EPS,0.00,4.17,-0.35,9.97,12.37,19.25,19.25,61.03,6.92,41.43,27.81,35.52
  └─ Profit Growth %,-100.00%,,-108.19%,3159.46%,-12.63%,94.64%,0.00%,117.30%,28.52%,-22.94%,-24.39%,14.76%
EPS in Rs,0.00,0.83,-0.07,1.99,2.46,3.83,3.80,11.26,1.26,7.49,4.93,6.29
Dividend Payout %,,0%,0%,0%,0%,13%,20%,9%,99%,20%,30%,24%
