Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,4917,5228,5588,6349,7509,6915,6547,7549,8804,10241,11561,14596
  └─ Sales Growth %,16.74%,6.32%,6.90%,13.61%,18.27%,-7.91%,-5.32%,15.31%,16.62%,16.32%,12.89%,26.25%
Expenses,4321,4548,4830,5421,6380,5784,5507,6585,7768,8913,10010,12630
  └─ Material Cost %,60%,60%,58%,58%,58%,54%,55%,59%,61%,59%,57%,58%
    └─ Raw material cost,3056,3148,3267,3679,4351,3732,3597,4527,5443,6085,6645,8546
    └─ Change in inventory,-85,-34,-41,-18,-1,3,-17,-95,-95,-13,-14,-129
  └─ Manufacturing Cost %,-0%,15%,15%,15%,14%,16%,16%,16%,15%,16%,17%,-0%
  └─ Employee Cost %,9%,9%,10%,9%,9%,10%,10%,9%,9%,9%,9%,8%
  └─ Other Cost %,19%,3%,4%,4%,4%,4%,3%,3%,3%,3%,4%,21%
Operating Profit,596,680,758,928,1129,1131,1040,965,1036,1328,1551,1966
OPM %,12%,13%,14%,15%,15%,16%,16%,13%,12%,13%,13%,13%
Other Income,42,33,29,-3,6,48,19,10,35,86,129,103
  └─ Exceptional items,9,-0,4,-21,-11,17,-2,-10,11,54,71,-21
  └─ Other income normal,32,33,25,18,18,31,22,20,24,32,58,124
Interest,51,49,32,24,26,18,14,6,21,43,47,57
Depreciation,227,243,291,322,376,414,399,382,422,474,539,734
Profit before tax,359,420,465,579,733,747,647,586,629,897,1095,1277
Tax %,29%,29%,29%,33%,32%,24%,20%,21%,24%,24%,24%,25%
Net Profit,254,300,330,391,495,566,520,461,480,680,836,952
  └─ Minority share,-2,-1,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional items AT,9,-0,3,-14,-8,13,-2,-8,8,40,54,-16
  └─ Profit excl Excep,245,301,327,405,503,553,521,469,471,640,782,967
  └─ Profit for PE,243,300,327,405,503,553,521,469,471,640,782,967
  └─ Profit for EPS,252,299,330,391,495,566,520,461,480,680,836,952
  └─ Profit Growth %,20%,23%,9%,24%,24%,10%,-6%,-10%,1%,36%,22%,24%
EPS in Rs,57.42,68.10,23.48,27.78,35.19,40.20,36.95,32.75,34.09,48.38,59.46,67.66
Dividend Payout %,5%,4%,11%,14%,16%,14%,16%,19%,21%,18%,17%,0%
